numero_de_cliente	foto_mes	pred_acumulada
4702403	202101	6410373
4702654	202101	5474268
4702761	202101	4777782
4703449	202101	2099979
4703961	202101	2055617
4704074	202101	7108880
4704385	202101	5291024
4704605	202101	5267472
4704612	202101	1854621
4704784	202101	204287
4704803	202101	2045244
4704885	202101	2045310
4704957	202101	5457118
4704967	202101	6238296
4705064	202101	3349051
4705366	202101	6195054
4705435	202101	5461937
4705454	202101	7560351
4705589	202101	3322992
4705868	202101	4154264
4705909	202101	6024981
4706069	202101	1372715
4706132	202101	4411377
4706274	202101	7090058
4706537	202101	2782032
4706603	202101	2011434
4706713	202101	3003957
4707247	202101	3385210
4707697	202101	2709649
4707709	202101	2157470
4707873	202101	3123245
4708856	202101	5876481
4709591	202101	4157620
4709726	202101	3818306
4709729	202101	3639516
4709751	202101	4821272
4709814	202101	7841421
4710135	202101	4889329
4710251	202101	2436962
4710499	202101	4175674
4710710	202101	264663
4710926	202101	6040068
4711102	202101	720493
4711551	202101	8042220
4711828	202101	122463
4712073	202101	1187869
4712450	202101	1513090
4713430	202101	6495109
4713509	202101	4007615
4713537	202101	5270231
4713644	202101	4782258
4713738	202101	6801904
4714225	202101	1432660
4714907	202101	3643061
4715293	202101	3330310
4715909	202101	4224163
4716440	202101	3576529
4716616	202101	4656933
4716663	202101	1958097
4716713	202101	4878696
4716729	202101	2426531
4716905	202101	1793443
4717385	202101	3087639
4717533	202101	2226447
4718067	202101	3720939
4718108	202101	948968
4718130	202101	5320854
4718152	202101	2342314
4718155	202101	1995930
4718284	202101	7252401
4718469	202101	1064899
4718824	202101	3459326
4718840	202101	1263319
4718846	202101	4145379
4719371	202101	1596698
4719509	202101	5825361
4719632	202101	4377951
4719638	202101	1139385
4719943	202101	7847981
4720018	202101	7209617
4720527	202101	6246510
4720835	202101	7252099
4720917	202101	1086255
4720920	202101	566567
4721306	202101	1555245
4721378	202101	3493590
4721878	202101	6511765
4721912	202101	5321567
4722063	202101	6324636
4722082	202101	2947507
4722201	202101	7491576
4722368	202101	7467421
4722371	202101	1711572
4722516	202101	5305380
4722786	202101	4566757
4723207	202101	4961028
4723336	202101	4914240
4724134	202101	1784264
4724228	202101	1682429
4724363	202101	4960516
4725070	202101	2167160
4725095	202101	1409615
4725126	202101	4045053
4725428	202101	4900785
4726612	202101	2613698
4726625	202101	1813931
4726628	202101	1426933
4726804	202101	1544485
4726860	202101	4996744
4727457	202101	956199
4727944	202101	830301
4728428	202101	2371475
4728544	202101	5656304
4728815	202101	4728400
4728877	202101	2549268
4729097	202101	8027199
4729242	202101	482336
4729295	202101	5147912
4729361	202101	6531549
4729757	202101	6545484
4729823	202101	1082819
4729905	202101	3883733
4730084	202101	4681439
4730128	202101	4714612
4730137	202101	5745985
4730147	202101	2830280
4730209	202101	5951922
4730728	202101	3247690
4730734	202101	5386802
4731017	202101	1071683
4731274	202101	536474
4731281	202101	722624
4731303	202101	1384497
4731315	202101	2774247
4731557	202101	7349369
4731576	202101	1525595
4731755	202101	2023943
4732355	202101	4460453
4732402	202101	679823
4732553	202101	2294556
4733040	202101	3377678
4733112	202101	2611697
4733423	202101	2444166
4733697	202101	6004942
4734231	202101	3644941
4734287	202101	4318571
4734300	202101	3867281
4734535	202101	2532455
4734796	202101	1832897
4735236	202101	626197
4735258	202101	4975981
4735299	202101	2442806
4735465	202101	1727496
4735654	202101	3601198
4735669	202101	3975487
4735827	202101	794236
4736053	202101	7234841
4736452	202101	3175929
4736637	202101	7911920
4736672	202101	7164799
4736675	202101	6622766
4736725	202101	7351806
4736932	202101	4934072
4737237	202101	4641985
4737400	202101	4076093
4737507	202101	7712609
4737944	202101	5961018
4738019	202101	777749
4738070	202101	2750065
4738220	202101	7921105
4738246	202101	1844241
4738597	202101	5465100
4738733	202101	600096
4738811	202101	6057621
4739295	202101	4005177
4739631	202101	2506510
4740134	202101	6669844
4740300	202101	3710754
4740508	202101	4146771
4740552	202101	2250559
4740630	202101	2235486
4740856	202101	528268
4740878	202101	6383763
4740985	202101	1666626
4741038	202101	768432
4741051	202101	1403310
4741274	202101	5534431
4741312	202101	4187138
4741368	202101	5175617
4741629	202101	5688741
4741654	202101	2090648
4741755	202101	1684058
4741909	202101	5121518
4741953	202101	5315345
4742264	202101	968744
4742333	202101	5652389
4742364	202101	2003577
4742474	202101	6349264
4742810	202101	3845658
4743080	202101	5593195
4743140	202101	7295264
4743253	202101	4361596
4743341	202101	1932771
4743395	202101	2458531
4743413	202101	5381395
4743555	202101	4056738
4743703	202101	7314332
4743872	202101	2353217
4743888	202101	7760169
4744325	202101	4276465
4744334	202101	3455383
4744372	202101	5999777
4744394	202101	3692516
4744636	202101	2081712
4744698	202101	6238150
4744758	202101	5194826
4744818	202101	1069440
4744827	202101	6576029
4745009	202101	1383308
4745022	202101	5992820
4745374	202101	4133049
4745770	202101	2207296
4745996	202101	2456973
4746096	202101	6474292
4746382	202101	4692115
4746392	202101	1876192
4746455	202101	5804885
4746681	202101	8175440
4747026	202101	744270
4747187	202101	6040838
4747972	202101	6467836
4748424	202101	4235824
4748537	202101	187042
4748842	202101	4584595
4749059	202101	1719478
4749087	202101	1603498
4749288	202101	7789980
4749785	202101	3078168
4749841	202101	7454544
4749851	202101	5218433
4749885	202101	277668
4750206	202101	1694237
4750554	202101	2789735
4750834	202101	1998597
4750912	202101	2373021
4751164	202101	7354575
4751173	202101	3346383
4751233	202101	7486358
4751293	202101	7441492
4751384	202101	2207501
4751575	202101	3146562
4751952	202101	832631
4751971	202101	3007864
4752436	202101	1229513
4752515	202101	7465755
4752521	202101	6832322
4752540	202101	7090679
4752590	202101	4334090
4753137	202101	4378470
4753435	202101	5678941
4754045	202101	6675291
4754692	202101	7236929
4754795	202101	6643458
4755147	202101	1109207
4755352	202101	2425230
4755386	202101	6262393
4755675	202101	5198980
4755694	202101	4585003
4755766	202101	1294923
4755854	202101	2646009
4756366	202101	1578622
4756596	202101	886556
4756687	202101	2781243
4756750	202101	1429525
4756922	202101	5466047
4757193	202101	6075554
4757494	202101	5345308
4757730	202101	2804398
4757840	202101	2509746
4757903	202101	7147589
4758188	202101	7880843
4758364	202101	1827394
4758493	202101	2813419
4758647	202101	2753733
4758738	202101	7413823
4758927	202101	4779281
4759367	202101	1586672
4759568	202101	6366358
4759605	202101	4449331
4759634	202101	515074
4759681	202101	330831
4759690	202101	2811443
4759756	202101	4593096
4759847	202101	2818745
4759882	202101	3015280
4759932	202101	6783488
4759960	202101	1495723
4760388	202101	4670083
4760563	202101	4190754
4760906	202101	5142101
4760984	202101	358716
4761028	202101	2831761
4761584	202101	3156095
4761720	202101	4565069
4761751	202101	5598804
4761770	202101	6809537
4762257	202101	2691718
4762304	202101	1739175
4762411	202101	5773214
4762508	202101	380080
4762838	202101	4581097
4762904	202101	3932249
4763011	202101	6605137
4763102	202101	3102959
4763152	202101	2302119
4763212	202101	4098666
4763268	202101	7299399
4763413	202101	2543860
4763670	202101	5079816
4764321	202101	2960318
4764380	202101	6570874
4764666	202101	4544785
4764908	202101	886801
4765109	202101	2951707
4765207	202101	4597269
4765577	202101	7173649
4765643	202101	2169528
4765917	202101	7316015
4766061	202101	3951365
4766077	202101	5329920
4766140	202101	933210
4766143	202101	5840895
4766196	202101	2227505
4766306	202101	5473195
4766532	202101	3181073
4766567	202101	908802
4766605	202101	988680
4766627	202101	2026927
4766652	202101	5736016
4766664	202101	2986716
4766837	202101	1203053
4767019	202101	7385418
4767494	202101	8103887
4767780	202101	2919880
4767927	202101	4932645
4768845	202101	3582832
4768977	202101	4346497
4768992	202101	2612978
4769234	202101	1510855
4769649	202101	6549516
4769819	202101	6090174
4769922	202101	2674385
4770287	202101	4383693
4770579	202101	3676052
4770733	202101	7407719
4771088	202101	6717802
4771251	202101	6940726
4771349	202101	3836015
4771361	202101	5977101
4771776	202101	2725937
4771861	202101	2688479
4771883	202101	1127037
4772128	202101	5301266
4772212	202101	3394447
4772263	202101	8072295
4772611	202101	5167057
4773032	202101	5732951
4773061	202101	5714243
4773956	202101	2677756
4774119	202101	6047692
4774211	202101	2752203
4774233	202101	3163799
4774368	202101	3853184
4774462	202101	4117122
4774632	202101	4322108
4774927	202101	4779665
4774965	202101	1576662
4775191	202101	3926927
4775194	202101	2453085
4775539	202101	4617670
4775734	202101	2422909
4776052	202101	2188574
4776391	202101	8042942
4776482	202101	5539411
4776488	202101	6822470
4776680	202101	1583187
4776705	202101	7442140
4776777	202101	3397037
4776959	202101	4963963
4777132	202101	498844
4777208	202101	7112532
4777528	202101	4944027
4777581	202101	7325792
4777638	202101	5086500
4777870	202101	4847673
4777905	202101	136060
4778524	202101	4393161
4778621	202101	475513
4778945	202101	1690172
4778976	202101	7519101
4779099	202101	7304967
4779121	202101	4496120
4779620	202101	414153
4779708	202101	3580708
4779969	202101	2782946
4780076	202101	6068834
4780085	202101	4827086
4780264	202101	1890871
4780594	202101	5463266
4780626	202101	6812198
4780780	202101	2551490
4780877	202101	5432772
4780934	202101	2977642
4780949	202101	4999973
4780996	202101	1355208
4781245	202101	7494605
4781348	202101	6961146
4781722	202101	831388
4781889	202101	4541691
4782316	202101	6466985
4782950	202101	7894739
4783010	202101	5574916
4783079	202101	3424999
4784342	202101	164332
4784405	202101	2696937
4784427	202101	602619
4785008	202101	1550462
4785121	202101	7773363
4785124	202101	7617100
4785165	202101	7789564
4785244	202101	2684008
4785580	202101	2667763
4785709	202101	1389341
4785772	202101	2548567
4786029	202101	2235103
4786057	202101	3806126
4786227	202101	5098813
4786233	202101	6567543
4786281	202101	6371519
4786346	202101	3417811
4786526	202101	4685497
4786786	202101	438836
4786896	202101	6144114
4787148	202101	5833592
4787276	202101	6047377
4787468	202101	4999855
4787773	202101	6610039
4788191	202101	3374023
4788206	202101	4286488
4788247	202101	3931503
4788429	202101	3439727
4788568	202101	6543098
4788706	202101	3441273
4788979	202101	1676391
4789240	202101	3095210
4789454	202101	6699854
4789831	202101	5734038
4789900	202101	514351
4790380	202101	1648007
4790685	202101	7083411
4791376	202101	5618730
4791382	202101	1686742
4791675	202101	5020044
4791866	202101	3829626
4792353	202101	5264553
4792699	202101	514469
4792900	202101	629921
4792928	202101	3804369
4793000	202101	6313914
4793051	202101	7475422
4793255	202101	3485797
4793337	202101	3470486
4793748	202101	3601438
4793940	202101	5083158
4794043	202101	7644776
4794081	202101	8110273
4794138	202101	3066783
4794559	202101	5549237
4794590	202101	5919752
4794741	202101	7271608
4794788	202101	2925660
4795061	202101	5898776
4795470	202101	271736
4795862	202101	7603608
4796227	202101	7009309
4796378	202101	2131000
4796528	202101	2255063
4796594	202101	5456332
4796736	202101	3991980
4797163	202101	4488898
4797260	202101	1460531
4797933	202101	5760200
4797952	202101	4777814
4797964	202101	5434247
4798127	202101	4712872
4798178	202101	3765142
4798492	202101	1107141
4798561	202101	134140
4799928	202101	5506803
4800016	202101	6101220
4800556	202101	3831448
4800814	202101	1057241
4800829	202101	3437393
4801825	202101	2805752
4801831	202101	6840068
4802171	202101	7028155
4802391	202101	1171551
4802868	202101	1110083
4803207	202101	2387477
4803239	202101	5837057
4803355	202101	5502530
4804241	202101	6760652
4804326	202101	6571876
4804367	202101	1798501
4804451	202101	192372
4804605	202101	7717941
4804719	202101	682796
4804986	202101	3056208
4805171	202101	3047745
4805262	202101	3042758
4805821	202101	3395129
4805963	202101	1759430
4806035	202101	4711317
4806135	202101	604159
4806490	202101	7480731
4806682	202101	4595909
4806713	202101	5434125
4806770	202101	918865
4806842	202101	6596009
4806946	202101	5192369
4807056	202101	2536137
4807182	202101	5224966
4807254	202101	4891351
4807650	202101	5879552
4807700	202101	7256683
4807747	202101	2598253
4807854	202101	3231474
4807976	202101	3731159
4808256	202101	6113241
4808451	202101	795338
4808806	202101	4669674
4808922	202101	781049
4808953	202101	2488631
4809164	202101	6630819
4809258	202101	649862
4809387	202101	1757543
4809547	202101	324640
4809607	202101	3226232
4809839	202101	7751903
4809849	202101	3202943
4809937	202101	5610819
4809943	202101	795063
4809965	202101	2806171
4810106	202101	2340029
4810399	202101	1150531
4810832	202101	4964722
4810854	202101	5325231
4810945	202101	7139566
4811021	202101	5838378
4811200	202101	3335927
4811209	202101	1543037
4811621	202101	1041082
4812318	202101	6265523
4812708	202101	6372081
4813345	202101	7344318
4814668	202101	4054914
4814706	202101	5802206
4814734	202101	2487615
4814809	202101	5606481
4814847	202101	7000473
4815871	202101	6890138
4817166	202101	5898510
4817788	202101	2069642
4817800	202101	7319594
4817957	202101	7775775
4818278	202101	1720630
4818557	202101	5168739
4818953	202101	2517262
4819220	202101	6026079
4819236	202101	1014344
4819553	202101	3822027
4820093	202101	2720717
4820301	202101	1284068
4820307	202101	7652265
4820326	202101	3908517
4820398	202101	6668403
4820574	202101	4752253
4820876	202101	4267408
4820970	202101	1144707
4820989	202101	3736761
4821388	202101	500376
4821451	202101	7226707
4821840	202101	4868719
4821897	202101	1678492
4821988	202101	2950537
4822208	202101	6159528
4822594	202101	6091531
4823169	202101	1318115
4823386	202101	1761190
4824152	202101	1782546
4824272	202101	2641003
4824288	202101	6628017
4824602	202101	6269914
4824655	202101	7614800
