numero_de_cliente	foto_mes	pred_acumulada
4597452	202101	4077427
4598124	202101	1153728
4598671	202101	522084
4598841	202101	2939955
4598963	202101	1978435
4599177	202101	253335
4599186	202101	1200796
4599538	202101	403452
4599814	202101	2311536
4599843	202101	4111305
4600634	202101	2281616
4600848	202101	3411606
4600892	202101	1684534
4601015	202101	4720967
4601888	202101	498569
4601963	202101	2525543
4601992	202101	213699
4602343	202101	4041874
4602447	202101	1224366
4603088	202101	4060103
4603141	202101	4394388
4603160	202101	2788333
4603267	202101	2321760
4603280	202101	2123618
4603415	202101	3490115
4603826	202101	2988709
4603861	202101	4008819
4604056	202101	4658159
4604363	202101	3651546
4604568	202101	4022754
4604706	202101	4283223
4604781	202101	2550280
4604907	202101	237569
4604951	202101	2572913
4605017	202101	1962702
4605036	202101	2000481
4605130	202101	3491131
4605249	202101	786819
4605278	202101	968819
4605328	202101	87626
4605501	202101	3646395
4605601	202101	2930977
4606003	202101	518337
4606113	202101	1015873
4606462	202101	2508851
4606468	202101	3043230
4606475	202101	1049690
4606503	202101	3070445
4606669	202101	3882685
4606870	202101	2229438
4606996	202101	4211050
4607065	202101	2364823
4607282	202101	109735
4607373	202101	2803539
4607555	202101	4384977
4607782	202101	916698
4607816	202101	1402894
4607885	202101	4276145
4607891	202101	114622
4608005	202101	4099402
4608036	202101	4907130
4608196	202101	3181485
4608303	202101	249218
4608404	202101	1752365
4608488	202101	3931093
4608557	202101	2885299
4608834	202101	1481889
4608847	202101	986563
4608938	202101	113171
4609060	202101	1594867
4609170	202101	2665996
4609271	202101	2976450
4609302	202101	3002938
4610241	202101	4494729
4610389	202101	586657
4610581	202101	4674194
4610791	202101	1128667
4610939	202101	1313683
4610961	202101	543597
4611184	202101	977728
4611275	202101	1249044
4611435	202101	3220677
4611699	202101	3643605
4611705	202101	2375035
4611718	202101	2870111
4612054	202101	885480
4612107	202101	340659
4612233	202101	2742285
4612447	202101	3318469
4612604	202101	3637525
4612620	202101	1071601
4612623	202101	948543
4612664	202101	4503798
4612953	202101	588010
4613455	202101	4366883
4613587	202101	393237
4613788	202101	3867501
4613939	202101	1142754
4614036	202101	1573665
4614043	202101	2514509
4614087	202101	1964376
4614197	202101	2469673
4614580	202101	1140497
4614772	202101	381887
4614998	202101	938573
4615331	202101	1549087
4615353	202101	2581323
4615632	202101	3703056
4615855	202101	3578902
4616182	202101	27856
4616374	202101	4661993
4616518	202101	2756244
4616569	202101	4474247
4616578	202101	1664309
4617140	202101	1337220
4617379	202101	3986309
4617533	202101	4127876
4617590	202101	4559475
4617612	202101	680522
4618567	202101	1777393
4618677	202101	1273897
4619242	202101	1450512
4619804	202101	4530211
4620219	202101	3984482
4620376	202101	1685536
4620521	202101	4718459
4620593	202101	342498
4620649	202101	2347542
4621023	202101	3219125
4621061	202101	1095459
4621165	202101	4167461
4621328	202101	881194
4621469	202101	3740881
4621551	202101	2810987
4621963	202101	682134
4622186	202101	1623706
4622242	202101	1346823
4622544	202101	399558
4622704	202101	2958862
4622830	202101	3423247
4623219	202101	4406531
4623794	202101	3281806
4623914	202101	1815455
4624294	202101	27673
4624435	202101	3927902
4624699	202101	1856612
4624815	202101	4736121
4624822	202101	3301516
4624982	202101	3364429
4625085	202101	3131027
4625274	202101	4976209
4625390	202101	4046009
4625462	202101	2069872
4626088	202101	4247186
4626201	202101	1748660
4626358	202101	204417
4626490	202101	2925663
4626512	202101	3399145
4626882	202101	306238
4627404	202101	1964467
4627684	202101	2439234
4627787	202101	2248144
4628054	202101	4176812
4628057	202101	4571058
4628060	202101	3707904
4628076	202101	207295
4628126	202101	2327699
4628397	202101	914072
4628400	202101	3172598
4628525	202101	1195954
4628529	202101	3934986
4628547	202101	895054
4628613	202101	3589469
4628833	202101	4639576
4629047	202101	2741274
4629053	202101	2019905
4629097	202101	295885
4629427	202101	1571555
4629688	202101	2524078
4630131	202101	19314
4630216	202101	3817501
4630379	202101	2450079
4630775	202101	2705749
4631054	202101	368848
4631105	202101	536523
4631334	202101	837932
4631403	202101	79077
4631516	202101	2344873
4631570	202101	3937059
4631683	202101	2738455
4631727	202101	1050519
4631934	202101	972027
4632063	202101	743778
4632145	202101	4122396
4632283	202101	1556487
4632606	202101	749240
4632625	202101	139509
4632697	202101	3908604
4633009	202101	1057761
4633046	202101	2521623
4633112	202101	2167087
4633206	202101	1391763
4633420	202101	4396091
4633511	202101	1612407
4633759	202101	1956823
4633832	202101	454250
4633942	202101	147662
4634092	202101	437129
4634840	202101	978038
4634978	202101	4688142
4635003	202101	4525457
4635264	202101	3865780
4635836	202101	513138
4636153	202101	2828387
4636464	202101	2741547
4636942	202101	226936
4637105	202101	1304298
4637118	202101	1247392
4637498	202101	85064
4637567	202101	917738
4638195	202101	3740933
4638261	202101	2465105
4638478	202101	4712543
4638601	202101	3499294
4638751	202101	4072879
4639091	202101	1066503
4639141	202101	1300658
4639314	202101	395698
4639342	202101	763545
4639474	202101	1581106
4639571	202101	3283794
4639716	202101	1926064
4640046	202101	4649082
4640294	202101	4118875
4640558	202101	388238
4640674	202101	385726
4640938	202101	3301137
4641064	202101	4575297
4641368	202101	4181039
4641503	202101	328640
4641541	202101	4232718
4641563	202101	1521019
4641761	202101	3442707
4641821	202101	3731338
4642063	202101	2852199
4642103	202101	3965593
4642198	202101	3384659
4642242	202101	3414269
4642361	202101	4672811
4642364	202101	4266862
4642572	202101	1148638
4642688	202101	4644550
4642757	202101	2361477
4642795	202101	2125649
4642817	202101	1344821
4642839	202101	3322051
4643146	202101	4016679
4643266	202101	366358
4643435	202101	1569053
4643536	202101	1146033
4643552	202101	3912468
4643571	202101	4656887
4643746	202101	1650631
4644032	202101	3810855
4644167	202101	3717657
4644227	202101	417960
4644450	202101	2205908
4644554	202101	3029967
4645063	202101	4008981
4645487	202101	679341
4645657	202101	3432979
4645854	202101	4479388
4645946	202101	86468
4646137	202101	830981
4646165	202101	697513
4646879	202101	994473
4647454	202101	2430393
4647827	202101	629648
4647915	202101	3339454
4647972	202101	4328359
4648214	202101	4707116
4648374	202101	4658287
4648537	202101	2811873
4648569	202101	839895
4648654	202101	3917652
4648757	202101	1820102
4648996	202101	3699539
4649426	202101	2591417
4649496	202101	788317
4649734	202101	4270014
4649775	202101	1590210
4650777	202101	3470264
4650780	202101	1453492
4650787	202101	202136
4652194	202101	4552543
4652310	202101	4261846
4652571	202101	2761854
4652892	202101	2845408
4652917	202101	3413832
4652942	202101	124767
4653096	202101	1317216
4653162	202101	1834553
4653259	202101	3447616
4653284	202101	3741951
4653671	202101	3817803
4653674	202101	278510
4653765	202101	105916
4653872	202101	2242812
4654192	202101	1000900
4654330	202101	3690284
4654362	202101	1261115
4654447	202101	3528330
4654676	202101	4198653
4654695	202101	3927241
4654865	202101	2271651
4654877	202101	593816
4655078	202101	4852525
4655125	202101	1061009
4655631	202101	1523128
4655675	202101	517868
4655694	202101	753572
4655788	202101	4033513
4655942	202101	489990
4656014	202101	2720216
4656030	202101	4356449
4656171	202101	2843799
4656244	202101	3806776
4656278	202101	736056
4656382	202101	2542744
4656520	202101	501400
4656602	202101	291662
4656655	202101	1666048
4656765	202101	1453875
4656988	202101	4771744
4657258	202101	4512508
4657346	202101	2887905
4657852	202101	2533439
4658110	202101	2140598
4658148	202101	302654
4658154	202101	2101058
4658455	202101	1112623
4658722	202101	2030142
4659213	202101	3440452
4659558	202101	4036301
4659740	202101	2857256
4659841	202101	1702494
4659935	202101	1227238
4660259	202101	1707188
4660658	202101	12361
4661066	202101	3893407
4661584	202101	2184176
4661610	202101	2671622
4661632	202101	4926329
4661738	202101	4054001
4661770	202101	402490
4662005	202101	4944359
4662442	202101	601517
4662524	202101	2815014
4662957	202101	870424
4663256	202101	773813
4663498	202101	2562011
4663934	202101	1381919
4664227	202101	1790706
4665018	202101	2273046
4665062	202101	3528792
4665565	202101	1167118
4665653	202101	3649618
4665794	202101	152021
4665848	202101	48209
4666712	202101	1779486
4667029	202101	684882
4667038	202101	102028
4667151	202101	3117163
4667362	202101	2611698
4667384	202101	2730550
4667415	202101	2108212
4667745	202101	64238
4667764	202101	1370034
4668750	202101	2715563
4668754	202101	1905003
4669071	202101	677883
4669275	202101	2912283
4669297	202101	1637647
4669627	202101	3760267
4669690	202101	3620203
4669693	202101	2885685
4669718	202101	1538859
4669775	202101	144097
4669897	202101	3982645
4669957	202101	4039961
4670500	202101	802626
4670598	202101	4659189
4670682	202101	2488247
4670730	202101	3889287
4670840	202101	4243468
4671436	202101	4546962
4671779	202101	129665
4672112	202101	2362883
4672150	202101	452777
4672244	202101	3326103
4672382	202101	4796948
4672432	202101	3195761
4672599	202101	4101283
4672646	202101	6212
4673111	202101	340047
4673325	202101	3438077
4673676	202101	1401558
4673680	202101	537625
4673796	202101	2704574
4674035	202101	2684724
4674236	202101	936147
4674644	202101	3011760
4675244	202101	657476
4675521	202101	2256035
4675527	202101	2115752
4675549	202101	197082
4675753	202101	3450696
4675832	202101	2072116
4675841	202101	1097419
4675951	202101	79471
4676218	202101	1369490
4676278	202101	778023
4676281	202101	494296
4676827	202101	340644
4677041	202101	4592663
4677355	202101	3353200
4677591	202101	2890246
4677698	202101	3048150
4677952	202101	1023969
4678037	202101	3649024
4678624	202101	4923459
4679020	202101	1976719
4679083	202101	1802807
4679250	202101	4307730
4679265	202101	2542473
4679316	202101	2639213
4679825	202101	3751811
4679919	202101	2047727
4679982	202101	1325075
4680252	202101	1912221
4680465	202101	1652012
4680930	202101	1939380
4681037	202101	2977872
4681185	202101	1594050
4681329	202101	1737979
4681552	202101	4284405
4681895	202101	4641481
4682011	202101	785504
4682737	202101	871853
4682752	202101	3336243
4682774	202101	4332517
4682919	202101	4406646
4683170	202101	479747
4683261	202101	120035
4683274	202101	3491187
4683390	202101	2623692
4683400	202101	3880475
4683739	202101	3175548
4683871	202101	1011917
4683997	202101	2220857
4684003	202101	440408
4684100	202101	1987990
4684725	202101	736193
4685134	202101	2626802
4685184	202101	4283568
4685209	202101	1320082
4685278	202101	1303602
4685561	202101	2530282
4685586	202101	675476
4685608	202101	1179664
4685636	202101	3316492
4685966	202101	2661801
4686067	202101	3358262
4686073	202101	1593287
4686513	202101	2663977
4686786	202101	40927
4687506	202101	1035303
4687550	202101	4470160
4687902	202101	978141
4688187	202101	2172672
4688231	202101	3470197
4688316	202101	3352999
4688483	202101	4186930
4689111	202101	421636
4689234	202101	517186
4689265	202101	4609891
4689956	202101	1549831
4690079	202101	2423052
4690811	202101	1130364
4691031	202101	149796
4691420	202101	3101765
4691464	202101	4920349
4691533	202101	4533281
4691656	202101	1510120
4691684	202101	1329954
4692136	202101	2220119
4692356	202101	3376328
4692507	202101	2813038
4692746	202101	696701
4693135	202101	4465426
4693242	202101	4940128
4693283	202101	4380894
4693783	202101	1416325
4694219	202101	4482355
4694455	202101	1925726
4694537	202101	2125052
4694596	202101	3630877
4694826	202101	4823772
4695463	202101	2345259
4695473	202101	249807
4695834	202101	3557873
4695881	202101	651162
4695925	202101	4792952
4696139	202101	154336
4696261	202101	3899723
4696362	202101	4300712
4696434	202101	3823661
4696544	202101	4455543
4696623	202101	965595
4696714	202101	3269461
4696865	202101	1315141
4696877	202101	1041585
4697323	202101	2525808
4697483	202101	1619132
4697763	202101	1776207
4698671	202101	1769254
4699419	202101	2960142
4699582	202101	1634467
4699774	202101	4366770
4699799	202101	4761841
4700041	202101	719748
4700122	202101	54480
4700242	202101	873067
4700499	202101	325048
4700763	202101	2939409
4700804	202101	476757
4700845	202101	2668923
4701002	202101	1122273
4701175	202101	1441392
4701731	202101	265807
4701857	202101	2514644
4702249	202101	4203453
4702299	202101	4046294
4702381	202101	3880995
4702403	202101	3718297
4702654	202101	3164628
4702761	202101	2081796
4703449	202101	1747692
4703961	202101	1586240
4704074	202101	4413630
4704385	202101	2836619
4704605	202101	3173220
4704612	202101	1298459
4704784	202101	20500
4704803	202101	1210499
4704885	202101	478253
4704957	202101	3519760
4704967	202101	4069356
4705064	202101	1579178
4705366	202101	3885262
4705435	202101	3153031
4705454	202101	4532443
4705589	202101	2097779
4705868	202101	2639719
4705909	202101	3693641
4706069	202101	810558
4706132	202101	2635296
4706274	202101	4113715
4706537	202101	575038
4706603	202101	477082
4706713	202101	1586683
4707247	202101	2159456
4707697	202101	2185629
4707709	202101	1418797
4707873	202101	2732664
4708856	202101	3700377
4709591	202101	2472188
4709726	202101	1215975
4709729	202101	2215926
4709751	202101	2827097
4709814	202101	4764316
4710135	202101	2904103
4710251	202101	1806810
4710499	202101	3339144
4710710	202101	159652
4710926	202101	3567523
4711102	202101	554262
4711551	202101	4883494
4711828	202101	8214
4712073	202101	233022
4712450	202101	681883
4713430	202101	4146512
4713509	202101	2676456
4713537	202101	3205115
4713644	202101	2994226
4713738	202101	3962293
4714225	202101	153767
4714907	202101	2425348
4715293	202101	2428535
4715909	202101	2915657
4716440	202101	2611038
4716616	202101	2878769
4716663	202101	1290112
4716713	202101	3281022
4716729	202101	1804220
4716905	202101	1158627
4717385	202101	935712
4717533	202101	1149148
4718067	202101	1872380
4718108	202101	179232
4718130	202101	3114602
4718152	202101	1080957
4718155	202101	874529
4718284	202101	4353258
4718469	202101	239047
4718824	202101	1347867
4718840	202101	640020
4718846	202101	2854142
4719371	202101	1104444
4719509	202101	3812880
4719632	202101	2887483
4719638	202101	975589
4719943	202101	4801850
4720018	202101	4363588
4720527	202101	3919401
4720835	202101	4344632
4720917	202101	609147
4720920	202101	404687
4721306	202101	1240831
4721378	202101	930529
4721878	202101	3688799
4721912	202101	3811213
4722063	202101	2979816
4722082	202101	1683647
4722201	202101	4454592
4722368	202101	4342752
4722371	202101	580276
4722516	202101	3426393
4722786	202101	1991616
4723207	202101	2925697
4723336	202101	2977006
4724134	202101	616890
4724228	202101	60648
4724363	202101	3259520
4725070	202101	989239
4725095	202101	884278
4725126	202101	2384746
4725428	202101	2506139
4726612	202101	932112
4726625	202101	1956709
4726628	202101	429611
4726804	202101	634323
4726860	202101	2547105
4727457	202101	769260
4727944	202101	274041
4728428	202101	1281862
4728544	202101	2838865
4728815	202101	2576249
4728877	202101	1139655
4729097	202101	4884416
4729242	202101	316882
4729295	202101	2921989
4729361	202101	4151706
4729757	202101	3517741
4729823	202101	515949
4729905	202101	2566746
4730084	202101	3058485
4730128	202101	2669700
4730137	202101	3234683
4730147	202101	2172857
4730209	202101	3004893
4730728	202101	1893113
4730734	202101	2770072
4731017	202101	603075
4731274	202101	903912
4731281	202101	744635
4731303	202101	508878
4731315	202101	1743651
4731557	202101	4500669
4731576	202101	1235949
4731755	202101	1000448
4732355	202101	2500372
4732402	202101	441017
4732553	202101	1328000
4733040	202101	1792685
4733112	202101	306914
4733423	202101	1077432
4733697	202101	3823901
4734231	202101	2555235
4734287	202101	2204799
4734300	202101	2471600
4734535	202101	521724
4734796	202101	826584
4735236	202101	468568
4735258	202101	2989257
4735299	202101	1201364
4735465	202101	433616
4735654	202101	1898604
4735669	202101	2384704
4735827	202101	804538
4736053	202101	4322403
4736452	202101	1548755
4736637	202101	4820755
4736672	202101	4460444
4736675	202101	4103671
4736725	202101	4140578
4736932	202101	2710071
4737237	202101	1916190
4737400	202101	2613512
4737507	202101	4613599
4737944	202101	3799437
4738019	202101	443938
4738070	202101	1820255
4738220	202101	4830904
4738246	202101	1275302
4738597	202101	3412680
4738733	202101	793549
4738811	202101	3783380
4739295	202101	1832343
4739631	202101	2017868
4740134	202101	4185722
4740300	202101	1814434
4740508	202101	2273346
4740552	202101	1919550
4740630	202101	1360492
4740856	202101	364378
4740878	202101	3429258
4740985	202101	1190821
4741038	202101	761279
4741051	202101	1150783
4741274	202101	3497359
4741312	202101	2403757
4741368	202101	2363616
4741629	202101	2961382
4741654	202101	1051614
4741755	202101	705792
4741909	202101	2791514
4741953	202101	2698740
4742264	202101	366750
4742333	202101	3475749
4742364	202101	911759
4742474	202101	4220179
4742810	202101	2226910
4743080	202101	3486360
4743140	202101	4429747
4743253	202101	2226949
4743341	202101	1118029
4743395	202101	1481291
4743413	202101	3590189
4743555	202101	1838576
4743703	202101	4421163
4743872	202101	2383756
4743888	202101	4727090
4744325	202101	2336672
4744334	202101	2026791
4744372	202101	2924062
4744394	202101	2600531
4744636	202101	617825
4744698	202101	3766359
4744758	202101	3252343
4744818	202101	647814
4744827	202101	3512310
4745009	202101	427150
4745022	202101	3362294
4745374	202101	2495443
4745770	202101	1120285
4745996	202101	1071237
4746096	202101	4183526
4746382	202101	3667171
4746392	202101	1121138
4746455	202101	3488653
4746681	202101	4973436
4747026	202101	584684
4747187	202101	3411734
4747972	202101	3712831
4748424	202101	3033328
4748537	202101	12989
4748842	202101	2977574
4749059	202101	1773899
4749087	202101	1270742
4749288	202101	4732454
4749785	202101	2543271
4749841	202101	4627386
4749851	202101	3493518
4749885	202101	36685
4750206	202101	644533
4750554	202101	2571083
4750834	202101	769293
4750912	202101	704839
4751164	202101	4503107
4751173	202101	1173069
4751233	202101	4491150
4751293	202101	4528975
4751384	202101	1674316
4751575	202101	1652546
4751952	202101	564020
4751971	202101	2103615
4752436	202101	519365
4752515	202101	4564092
4752521	202101	3972645
4752540	202101	4410219
4752590	202101	3096636
4753137	202101	2353421
4753435	202101	2495247
4754045	202101	3965306
4754692	202101	4610619
4754795	202101	4031101
4755147	202101	909286
4755352	202101	998736
4755386	202101	3901126
4755675	202101	3314691
4755694	202101	2720534
4755766	202101	1228534
4755854	202101	439250
4756366	202101	1026361
4756596	202101	932755
4756687	202101	1191005
4756750	202101	862600
4756922	202101	3039647
4757193	202101	3655774
4757494	202101	2728729
4757730	202101	2118812
4757840	202101	1294942
4757903	202101	4246267
4758188	202101	4840760
4758364	202101	644201
4758493	202101	1083744
4758647	202101	1380488
4758738	202101	4550499
4758927	202101	2650073
4759367	202101	763384
4759568	202101	3635688
4759605	202101	2592767
4759634	202101	476460
4759681	202101	183922
4759690	202101	1417389
4759756	202101	2553034
4759847	202101	1487158
4759882	202101	693143
4759932	202101	4119950
4759960	202101	713624
4760388	202101	3465283
4760563	202101	1586651
4760906	202101	3569279
4760984	202101	127745
4761028	202101	1829915
4761584	202101	1839837
4761720	202101	2995836
4761751	202101	3531492
4761770	202101	4203285
4762257	202101	386707
4762304	202101	687465
4762411	202101	3142089
4762508	202101	504036
4762838	202101	2705480
4762904	202101	2717515
4763011	202101	4109863
4763102	202101	1302854
4763152	202101	1155844
4763212	202101	2017635
4763268	202101	4563609
4763413	202101	992177
4763670	202101	3001648
4764321	202101	1886736
4764380	202101	3882868
4764666	202101	2145212
4764908	202101	258811
4765109	202101	2267866
4765207	202101	2593280
4765577	202101	4332331
4765643	202101	1818745
4765917	202101	4416115
4766061	202101	3212038
4766077	202101	2999669
4766140	202101	859603
4766143	202101	3627786
4766196	202101	589660
4766306	202101	3525457
4766532	202101	2114830
4766567	202101	231584
4766605	202101	971460
4766627	202101	2023928
4766652	202101	3787793
4766664	202101	1184182
4766837	202101	687128
4767019	202101	4299109
4767494	202101	4917739
4767780	202101	1901089
4767927	202101	2779092
4768845	202101	1652486
4768977	202101	2723082
4768992	202101	736332
4769234	202101	475359
4769649	202101	3644876
4769819	202101	3931616
4769922	202101	1243820
4770287	202101	2620047
4770579	202101	1848785
4770733	202101	4446104
4771088	202101	4151150
4771251	202101	4311617
4771349	202101	2463022
4771361	202101	3111564
4771776	202101	1550946
4771861	202101	1712190
4771883	202101	650600
4772128	202101	3014220
4772212	202101	1901663
4772263	202101	4891179
4772611	202101	2577464
4773032	202101	3543410
4773061	202101	3466662
4773956	202101	1523396
4774119	202101	3586859
4774211	202101	1702325
4774233	202101	1522602
4774368	202101	2435787
4774462	202101	2265359
4774632	202101	2039697
4774927	202101	3021946
4774965	202101	516493
4775191	202101	2295059
4775194	202101	2149999
4775539	202101	2553358
4775734	202101	804374
4776052	202101	1971405
4776391	202101	4895009
4776482	202101	3209693
4776488	202101	3954134
4776680	202101	816980
4776705	202101	4451611
4776777	202101	2093286
4776959	202101	2267200
4777132	202101	606617
4777208	202101	4256576
4777528	202101	2944812
4777581	202101	4420212
4777638	202101	2873395
4777870	202101	3215715
4777905	202101	56901
4778524	202101	2588013
4778621	202101	83240
4778945	202101	318629
4778976	202101	4648606
4779099	202101	4443311
4779121	202101	2733068
4779620	202101	489228
4779708	202101	1688980
4779969	202101	1268834
4780076	202101	4013929
4780085	202101	2489828
4780264	202101	430116
4780594	202101	3262532
4780626	202101	3689310
4780780	202101	411462
4780877	202101	3335326
4780934	202101	1777987
4780949	202101	3084554
4780996	202101	321286
4781245	202101	4568658
4781348	202101	4331908
4781722	202101	531746
4781889	202101	2710433
4782316	202101	4065057
4782950	202101	4915186
4783010	202101	3589997
4783079	202101	739521
4784342	202101	14905
4784405	202101	1528806
4784427	202101	162737
4785008	202101	825502
4785121	202101	4728052
4785124	202101	4589779
4785165	202101	4749646
4785244	202101	1138282
4785580	202101	1647761
4785709	202101	797074
4785772	202101	2049212
4786029	202101	1589936
4786057	202101	1730902
4786227	202101	2627814
4786233	202101	3709928
4786281	202101	4022601
4786346	202101	1204400
4786526	202101	2904246
4786786	202101	115196
4786896	202101	3631240
4787148	202101	3250360
4787276	202101	3326195
4787468	202101	3370966
4787773	202101	3649289
4788191	202101	1504064
4788206	202101	2158429
4788247	202101	1978851
4788429	202101	1494979
4788568	202101	4346161
4788706	202101	1474305
4788979	202101	1106378
4789240	202101	1163222
4789454	202101	4163802
4789831	202101	3682233
4789900	202101	366074
4790380	202101	1251992
4790685	202101	4342495
4791376	202101	3338427
4791382	202101	439614
4791675	202101	2765236
4791866	202101	2196980
4792353	202101	3384447
4792699	202101	268025
4792900	202101	88428
4792928	202101	2345133
4793000	202101	4039594
4793051	202101	4450408
4793255	202101	2185811
4793337	202101	1882866
4793748	202101	2392349
4793940	202101	3039180
4794043	202101	4632980
4794081	202101	4946734
4794138	202101	1181142
4794559	202101	3277142
4794590	202101	3798254
4794741	202101	4398807
4794788	202101	2179215
4795061	202101	3377165
4795470	202101	40946
4795862	202101	4666382
4796227	202101	4194027
4796378	202101	2111668
4796528	202101	1717589
4796594	202101	2833294
4796736	202101	2158721
4797163	202101	2902869
4797260	202101	1013807
4797933	202101	3856925
4797952	202101	3070294
4797964	202101	3097695
4798127	202101	2639042
4798178	202101	1209813
4798492	202101	360712
4798561	202101	35812
4799928	202101	3019459
4800016	202101	3184515
4800556	202101	2428384
4800814	202101	480235
4800829	202101	2132273
4801825	202101	1506350
4801831	202101	4275723
4802171	202101	4381073
4802391	202101	809240
4802868	202101	508114
4803207	202101	1146649
4803239	202101	3142225
4803355	202101	3486598
4804241	202101	4317913
4804326	202101	4162705
4804367	202101	1072558
4804451	202101	96125
4804605	202101	4699693
4804719	202101	258322
4804986	202101	1601259
4805171	202101	1032666
4805262	202101	1561160
4805821	202101	1970091
4805963	202101	324565
4806035	202101	1605284
4806135	202101	521205
4806490	202101	4482595
4806682	202101	2154621
4806713	202101	2669913
4806770	202101	118323
4806842	202101	3935531
4806946	202101	3213209
4807056	202101	699820
4807182	202101	3097695
4807254	202101	2816195
4807650	202101	3561906
4807700	202101	4571265
4807747	202101	1535543
4807854	202101	1986245
4807976	202101	2436066
4808256	202101	3597408
4808451	202101	1274735
4808806	202101	3050170
4808922	202101	91698
4808953	202101	1402677
4809164	202101	4179455
4809258	202101	258546
4809387	202101	1578915
4809547	202101	87690
4809607	202101	2157527
4809839	202101	4756461
4809849	202101	2216939
4809937	202101	3596379
4809943	202101	240690
4809965	202101	1608000
4810106	202101	1171151
4810399	202101	72405
4810832	202101	2905224
4810854	202101	3313722
4810945	202101	4583003
4811021	202101	3730850
4811200	202101	1947734
4811209	202101	1185811
4811621	202101	347340
4812318	202101	3663875
4812708	202101	3784843
4813345	202101	4255558
4814668	202101	2083345
4814706	202101	3699341
4814734	202101	1386243
4814809	202101	2819343
4814847	202101	4433531
4815871	202101	4565823
4817166	202101	3464212
4817788	202101	1451807
4817800	202101	4510903
4817957	202101	4681305
4818278	202101	1092714
4818557	202101	3241462
4818953	202101	657211
4819220	202101	3919230
4819236	202101	787109
4819553	202101	2855621
4820093	202101	1171233
4820301	202101	327348
4820307	202101	4617393
4820326	202101	2646289
4820398	202101	3949634
4820574	202101	3197553
4820876	202101	2888402
4820970	202101	207386
4820989	202101	2102152
4821388	202101	443767
4821451	202101	4373209
4821840	202101	2835257
4821897	202101	764222
4821988	202101	1429945
4822208	202101	3899729
4822594	202101	3747358
4823169	202101	613099
4823386	202101	1465240
4824152	202101	843651
4824272	202101	1851733
4824288	202101	3924485
4824602	202101	3852385
4824655	202101	4653530
4824696	202101	3531122
4825510	202101	971504
4825642	202101	186305
4825883	202101	4799109
4826188	202101	3056670
4826238	202101	1234335
4826245	202101	2546312
4826377	202101	2464502
4826436	202101	4132712
4826446	202101	1893812
4826483	202101	2109620
4826584	202101	3288165
4826769	202101	990641
4826917	202101	733736
4826992	202101	173239
4827021	202101	2596907
