numero_de_cliente	foto_mes	pred_acumulada
4630216	202101	3861350
4630379	202101	2983508
4630775	202101	2637878
4631054	202101	747410
4631105	202101	431459
4631334	202101	1702475
4631403	202101	621577
4631516	202101	2248751
4631570	202101	3728823
4631683	202101	1887384
4631727	202101	1490789
4631934	202101	728291
4632063	202101	584993
4632145	202101	4089971
4632283	202101	1083129
4632606	202101	891456
4632625	202101	329770
4632697	202101	4266449
4633009	202101	980989
4633046	202101	2467719
4633112	202101	2333168
4633206	202101	732214
4633420	202101	4292130
4633511	202101	2211899
4633759	202101	2451989
4633832	202101	518487
4633942	202101	718065
4634092	202101	300435
4634840	202101	930970
4634978	202101	4562194
4635003	202101	4543671
4635264	202101	3807830
4635836	202101	539055
4636153	202101	2885906
4636464	202101	2637003
4636942	202101	320745
4637105	202101	1604500
4637118	202101	798520
4637498	202101	214127
4637567	202101	1836451
4638195	202101	3771772
4638261	202101	2681488
4638478	202101	4641602
4638601	202101	3400538
4638751	202101	4342882
4639091	202101	1836385
4639141	202101	1312190
4639314	202101	937958
4639342	202101	668358
4639474	202101	1987951
4639571	202101	3263359
4639716	202101	2214257
4640046	202101	4682153
4640294	202101	3960331
4640558	202101	786487
4640674	202101	1081586
4640938	202101	3467039
4641064	202101	4567518
4641368	202101	4276826
4641503	202101	598489
4641541	202101	3968279
4641563	202101	1978795
4641761	202101	3319961
4641821	202101	3707084
4642063	202101	2448698
4642103	202101	3971265
4642198	202101	3536341
4642242	202101	2781764
4642361	202101	4756494
4642364	202101	4149607
4642572	202101	1263767
4642688	202101	4694892
4642757	202101	2396651
4642795	202101	2196391
4642817	202101	2002486
4642839	202101	3620350
4643146	202101	4364989
4643266	202101	961409
4643435	202101	1474040
4643536	202101	1369473
4643552	202101	3985433
4643571	202101	4542471
4643746	202101	1564830
4644032	202101	3625879
4644167	202101	3820291
4644227	202101	232180
4644450	202101	2789830
4644554	202101	3189829
4645063	202101	4090504
4645487	202101	756414
4645657	202101	3736877
4645854	202101	4661850
4645946	202101	385470
4646137	202101	1282748
4646165	202101	855435
4646879	202101	1398382
4647454	202101	2819158
4647827	202101	593474
4647915	202101	3473232
4647972	202101	4190170
4648214	202101	4680656
4648374	202101	4775567
4648537	202101	3362059
4648569	202101	630893
4648654	202101	3493111
4648757	202101	1874201
4648996	202101	3629312
4649426	202101	2217804
4649496	202101	1066941
4649734	202101	4385117
4649775	202101	1902396
4650777	202101	3822584
4650780	202101	1745515
4650787	202101	294429
4652194	202101	4581653
4652310	202101	4144964
4652571	202101	2403939
4652892	202101	2533833
4652917	202101	3402689
4652942	202101	632708
4653096	202101	1587091
4653162	202101	1910032
4653259	202101	3377116
4653284	202101	3995901
4653671	202101	3797269
4653674	202101	491649
4653765	202101	478939
4653872	202101	2144234
4654192	202101	847749
4654330	202101	3157400
4654362	202101	1787597
4654447	202101	3013027
4654676	202101	4143762
4654695	202101	3925630
4654865	202101	2944651
4654877	202101	756770
4655078	202101	4875300
4655125	202101	1372805
4655631	202101	988952
4655675	202101	1331733
4655694	202101	812832
4655788	202101	3865192
4655942	202101	677071
4656014	202101	2344644
4656030	202101	4572979
4656171	202101	3097827
4656244	202101	3583590
4656278	202101	784678
4656382	202101	2521223
4656520	202101	973743
4656602	202101	333354
4656655	202101	2304278
4656765	202101	1579108
4656988	202101	4730120
4657258	202101	4426353
4657346	202101	2778925
4657852	202101	2830616
4658110	202101	2032196
4658148	202101	496694
4658154	202101	1999016
4658455	202101	1323833
4658722	202101	1854697
4659213	202101	2615392
4659558	202101	4200542
4659740	202101	3366836
4659841	202101	1740588
4659935	202101	1336323
4660259	202101	1387618
4660658	202101	69225
4661066	202101	3690628
4661584	202101	1842553
4661610	202101	2367748
4661632	202101	4927445
4661738	202101	4377023
4661770	202101	609954
4662005	202101	4941793
4662442	202101	744878
4662524	202101	2467306
4662957	202101	1198776
4663256	202101	419933
4663498	202101	2934406
4663934	202101	1690700
4664227	202101	1822835
4665018	202101	2062048
4665062	202101	3628746
4665565	202101	1803336
4665653	202101	3700080
4665794	202101	210763
4665848	202101	249643
4666712	202101	1857514
4667029	202101	900813
4667038	202101	377164
4667151	202101	2631972
4667362	202101	2512359
4667384	202101	3440165
4667415	202101	1974388
4667745	202101	119772
4667764	202101	1469015
4668750	202101	2930991
4668754	202101	2072877
4669071	202101	968372
4669275	202101	2420731
4669297	202101	1425928
4669627	202101	3563138
4669690	202101	3556443
4669693	202101	3034693
4669718	202101	1709948
4669775	202101	283040
4669897	202101	3840426
4669957	202101	4179702
4670500	202101	1289941
4670598	202101	4531230
4670682	202101	1724867
4670730	202101	3886345
4670840	202101	4072015
4671436	202101	4378332
4671779	202101	287532
4672112	202101	2070317
4672150	202101	747654
4672244	202101	3431028
4672382	202101	4791233
4672432	202101	3333212
4672599	202101	4352642
4672646	202101	28547
4673111	202101	1236739
4673325	202101	3735368
4673676	202101	958803
4673680	202101	1050718
4673796	202101	2439920
4674035	202101	2867425
4674236	202101	849023
4674644	202101	3043056
4675244	202101	1379928
4675521	202101	2240152
4675527	202101	2280831
4675549	202101	575634
4675753	202101	3698895
4675832	202101	2487442
4675841	202101	1497520
4675951	202101	380665
4676218	202101	1309778
4676278	202101	1168981
4676281	202101	870172
4676827	202101	580999
4677041	202101	4532254
4677355	202101	3398842
4677591	202101	3140173
4677698	202101	3172465
4677952	202101	888241
4678037	202101	3649706
4678624	202101	4918119
4679020	202101	2276592
4679083	202101	1752370
4679250	202101	4274636
4679265	202101	3054399
4679316	202101	3175311
4679825	202101	3796634
4679919	202101	2665259
4679982	202101	824467
4680252	202101	1987898
4680465	202101	1539976
4680930	202101	983390
4681037	202101	2932869
4681185	202101	1728886
4681329	202101	1912845
4681552	202101	4195219
4681895	202101	4583127
4682011	202101	528419
4682737	202101	957631
4682752	202101	3568676
4682774	202101	4252487
4682919	202101	4714076
4683170	202101	1015065
4683261	202101	87854
4683274	202101	3615942
4683390	202101	2451805
4683400	202101	3825995
4683739	202101	2944534
4683871	202101	1414431
4683997	202101	2693147
4684003	202101	319780
4684100	202101	1603503
4684725	202101	1308549
4685134	202101	2790252
4685184	202101	4293071
4685209	202101	1174230
4685278	202101	2346974
4685561	202101	2037096
4685586	202101	662840
4685608	202101	2263838
4685636	202101	3707917
4685966	202101	2978377
4686067	202101	3329408
4686073	202101	1807235
4686513	202101	2875141
4686786	202101	197013
4687506	202101	1261379
4687550	202101	4345914
4687902	202101	680067
4688187	202101	2569523
4688231	202101	3388107
4688316	202101	3309422
4688483	202101	4125700
4689111	202101	1067890
4689234	202101	506945
4689265	202101	4612629
4689956	202101	787261
4690079	202101	1538776
4690811	202101	638020
4691031	202101	529893
4691420	202101	3625570
4691464	202101	4919305
4691533	202101	4634733
4691656	202101	1306622
4691684	202101	1755393
4692136	202101	1991214
4692356	202101	3670859
4692507	202101	2604918
4692746	202101	929559
4693135	202101	4428744
4693242	202101	4961503
4693283	202101	4455994
4693783	202101	1194861
4694219	202101	4397091
4694455	202101	1797446
4694537	202101	1361305
4694596	202101	3622527
4694826	202101	4846404
4695463	202101	2562526
4695473	202101	167169
4695834	202101	3800833
4695881	202101	752554
4695925	202101	4727826
4696139	202101	1665209
4696261	202101	3954635
4696362	202101	4342116
4696434	202101	3680383
4696544	202101	4705140
4696623	202101	768521
4696714	202101	3503566
4696865	202101	1923398
4696877	202101	1375319
4697323	202101	2526716
4697483	202101	2055599
4697763	202101	2312630
4698671	202101	2102661
4699419	202101	3216310
4699582	202101	1081735
4699774	202101	4307500
4699799	202101	4827942
4700041	202101	1005380
4700122	202101	154141
4700242	202101	1168451
4700499	202101	1101215
4700763	202101	2554300
4700804	202101	1253868
4700845	202101	2983434
4701002	202101	1549633
4701175	202101	1517722
4701731	202101	294369
4701857	202101	1803269
4702249	202101	4012993
4702299	202101	4115664
4702381	202101	3992026
4702403	202101	3862050
4702654	202101	3400831
4702761	202101	3182450
4703449	202101	1750717
4703961	202101	1001800
4704074	202101	4426728
4704385	202101	2901527
4704605	202101	3180205
4704612	202101	1305220
4704784	202101	114762
4704803	202101	1258265
4704885	202101	695217
4704957	202101	3299679
4704967	202101	3803632
4705064	202101	1958555
4705366	202101	3424390
4705435	202101	3438623
4705454	202101	4449918
4705589	202101	2131823
4705868	202101	2794643
4705909	202101	3834560
4706069	202101	951868
4706132	202101	2945999
4706274	202101	4206289
4706537	202101	1718130
4706603	202101	1055939
4706713	202101	1548001
4707247	202101	2356731
4707697	202101	1566049
4707709	202101	1362428
4707873	202101	2531603
4708856	202101	3784722
4709591	202101	2430239
4709726	202101	1857985
4709729	202101	2585915
4709751	202101	2969346
4709814	202101	4758153
4710135	202101	2685341
4710251	202101	1446502
4710499	202101	2703082
4710710	202101	187980
4710926	202101	3591139
4711102	202101	774766
4711551	202101	4889587
4711828	202101	94221
4712073	202101	636788
4712450	202101	896852
4713430	202101	3944345
4713509	202101	2533279
4713537	202101	3430429
4713644	202101	2724285
4713738	202101	3920426
4714225	202101	677219
4714907	202101	2498899
4715293	202101	1709051
4715909	202101	2660574
4716440	202101	2745749
4716616	202101	3224948
4716663	202101	1494094
4716713	202101	2593605
4716729	202101	1454137
4716905	202101	1534042
4717385	202101	2105372
4717533	202101	1210694
4718067	202101	2634074
4718108	202101	689148
4718130	202101	3123770
4718152	202101	1954711
4718155	202101	1054798
4718284	202101	4543989
4718469	202101	454298
4718824	202101	1453001
4718840	202101	222436
4718846	202101	2798518
4719371	202101	1152541
4719509	202101	3764570
4719632	202101	2765385
4719638	202101	520102
4719943	202101	4745119
4720018	202101	4316691
4720527	202101	3914426
4720835	202101	4403544
4720917	202101	912962
4720920	202101	732906
4721306	202101	1212924
4721378	202101	1944040
4721878	202101	3838897
4721912	202101	3317479
4722063	202101	3742668
4722082	202101	2132296
4722201	202101	4474032
4722368	202101	4470812
4722371	202101	948301
4722516	202101	3225079
4722786	202101	2784227
4723207	202101	3250395
4723336	202101	2929718
4724134	202101	990891
4724228	202101	245918
4724363	202101	3083440
4725070	202101	1726528
4725095	202101	1031593
4725126	202101	2279576
4725428	202101	2432058
4726612	202101	1117464
4726625	202101	975447
4726628	202101	1349115
4726804	202101	735247
4726860	202101	2729973
4727457	202101	840686
4727944	202101	588263
4728428	202101	1834243
4728544	202101	3405425
4728815	202101	2162966
4728877	202101	1395443
4729097	202101	4907498
4729242	202101	491020
4729295	202101	2749482
4729361	202101	3788732
4729757	202101	3811099
4729823	202101	732857
4729905	202101	2512268
4730084	202101	3001394
4730128	202101	3074250
4730137	202101	3336820
4730147	202101	1829014
4730209	202101	3021085
4730728	202101	2812174
4730734	202101	3402071
4731017	202101	603365
4731274	202101	693997
4731281	202101	445710
4731303	202101	916575
4731315	202101	1113350
4731557	202101	4504404
4731576	202101	1149575
4731755	202101	893382
4732355	202101	2852477
4732402	202101	458384
4732553	202101	979764
4733040	202101	1697629
4733112	202101	1072618
4733423	202101	1475950
4733697	202101	3861713
4734231	202101	2351513
4734287	202101	2101357
4734300	202101	2352548
4734535	202101	1009516
4734796	202101	1241191
4735236	202101	394803
4735258	202101	3140396
4735299	202101	1830097
4735465	202101	826882
4735654	202101	1768141
4735669	202101	2761150
4735827	202101	689264
4736053	202101	4313024
4736452	202101	2507671
4736637	202101	4762030
4736672	202101	4398381
4736675	202101	3911128
4736725	202101	4267368
4736932	202101	2553165
4737237	202101	2678929
4737400	202101	2277103
4737507	202101	4652241
4737944	202101	3897064
4738019	202101	483358
4738070	202101	1543159
4738220	202101	4806995
4738246	202101	1258347
4738597	202101	3453537
4738733	202101	478057
4738811	202101	3323706
4739295	202101	2315550
4739631	202101	1872490
4740134	202101	3931584
4740300	202101	2337785
4740508	202101	2589716
4740552	202101	1949015
4740630	202101	1625316
4740856	202101	392719
4740878	202101	3629839
4740985	202101	1379717
4741038	202101	559786
4741051	202101	1036423
4741274	202101	3059683
4741312	202101	2454330
4741368	202101	2296316
4741629	202101	3443974
4741654	202101	445479
4741755	202101	1041414
4741909	202101	2787506
4741953	202101	2986677
4742264	202101	609347
4742333	202101	3589287
4742364	202101	811268
4742474	202101	3928593
4742810	202101	2423709
4743080	202101	3605063
4743140	202101	4375875
4743253	202101	2499088
4743341	202101	1738749
4743395	202101	1896296
4743413	202101	3302496
4743555	202101	2711561
4743703	202101	4469910
4743872	202101	1742307
4743888	202101	4791508
4744325	202101	2867331
4744334	202101	2329762
4744372	202101	3816358
4744394	202101	2402411
4744636	202101	778200
4744698	202101	3607419
4744758	202101	3419033
4744818	202101	844459
4744827	202101	3930822
4745009	202101	866209
4745022	202101	3779130
4745374	202101	1769540
4745770	202101	1145868
4745996	202101	904932
4746096	202101	4208212
4746382	202101	3468979
4746392	202101	1410999
4746455	202101	3576638
4746681	202101	4977510
4747026	202101	460298
4747187	202101	3561996
4747972	202101	3738363
4748424	202101	2932468
4748537	202101	84929
4748842	202101	2901134
4749059	202101	1506538
4749087	202101	1045208
4749288	202101	4794384
4749785	202101	2291507
4749841	202101	4614564
4749851	202101	3371716
4749885	202101	195115
4750206	202101	1246117
4750554	202101	2178714
4750834	202101	1333646
4750912	202101	1138914
4751164	202101	4531805
4751173	202101	1509557
4751233	202101	4489423
4751293	202101	4398360
4751384	202101	1233407
4751575	202101	1848136
4751952	202101	466847
4751971	202101	2124098
4752436	202101	697941
4752515	202101	4475690
4752521	202101	4295644
4752540	202101	4144286
4752590	202101	2818690
4753137	202101	2702609
4753435	202101	2923774
4754045	202101	4098258
4754692	202101	4488490
4754795	202101	4255699
4755147	202101	995168
4755352	202101	1602061
4755386	202101	3627693
4755675	202101	3120196
4755694	202101	3090413
4755766	202101	838166
4755854	202101	1932685
4756366	202101	1211680
4756596	202101	452297
4756687	202101	1146476
4756750	202101	760698
4756922	202101	3093345
4757193	202101	3883613
4757494	202101	3134968
4757730	202101	2294373
4757840	202101	1505143
4757903	202101	4343593
4758188	202101	4829784
4758364	202101	739362
4758493	202101	1492868
4758647	202101	2334257
4758738	202101	4592174
4758927	202101	3099651
4759367	202101	901626
4759568	202101	3451923
4759605	202101	2733407
4759634	202101	522286
4759681	202101	195524
4759690	202101	2126481
4759756	202101	2681165
4759847	202101	2107898
4759882	202101	804420
4759932	202101	4223386
4759960	202101	1099254
4760388	202101	2817467
4760563	202101	2097089
4760906	202101	3272535
4760984	202101	391633
4761028	202101	1910493
4761584	202101	1778519
4761720	202101	2853298
4761751	202101	3480348
4761770	202101	4251010
4762257	202101	918598
4762304	202101	1372493
4762411	202101	3546783
4762508	202101	277384
4762838	202101	2737312
4762904	202101	2537664
4763011	202101	4198297
4763102	202101	2085781
4763152	202101	1697462
4763212	202101	1552535
4763268	202101	4422264
4763413	202101	1637199
4763670	202101	3139781
4764321	202101	1288653
4764380	202101	3586372
4764666	202101	2631322
4764908	202101	375498
4765109	202101	2168839
4765207	202101	2899456
4765577	202101	4486935
4765643	202101	1306407
4765917	202101	4392850
4766061	202101	2433968
4766077	202101	3331944
4766140	202101	790805
4766143	202101	3757882
4766196	202101	704161
4766306	202101	3251828
4766532	202101	2056411
4766567	202101	560995
4766605	202101	810426
4766627	202101	1948649
4766652	202101	3217581
4766664	202101	1639105
4766837	202101	960363
4767019	202101	4524020
4767494	202101	4933997
4767780	202101	1791855
4767927	202101	3231598
4768845	202101	2150023
4768977	202101	2633216
4768992	202101	1189655
4769234	202101	1129805
4769649	202101	3629084
4769819	202101	4002158
4769922	202101	1575098
4770287	202101	2886422
4770579	202101	1468770
4770733	202101	4526654
4771088	202101	4066283
4771251	202101	4301222
4771349	202101	2234480
4771361	202101	3475728
4771776	202101	1503493
4771861	202101	1581430
4771883	202101	499846
4772128	202101	3243195
4772212	202101	2480832
4772263	202101	4879614
4772611	202101	3303693
4773032	202101	3344246
4773061	202101	3530869
4773956	202101	1945958
4774119	202101	3578479
4774211	202101	2371822
4774233	202101	1560780
4774368	202101	2483881
4774462	202101	2505306
4774632	202101	2304059
4774927	202101	2822791
4774965	202101	568684
4775191	202101	2762198
4775194	202101	1677872
4775539	202101	3060546
4775734	202101	993652
4776052	202101	1974620
4776391	202101	4918110
4776482	202101	3473151
4776488	202101	4149950
4776680	202101	754596
4776705	202101	4554676
4776777	202101	2287083
4776959	202101	3189338
4777132	202101	547981
4777208	202101	4150453
4777528	202101	3247868
4777581	202101	4490438
4777638	202101	3217027
4777870	202101	3189816
4777905	202101	84298
4778524	202101	2991484
4778621	202101	162528
4778945	202101	1281792
4778976	202101	4634861
4779099	202101	4360984
4779121	202101	2659521
4779620	202101	356873
4779708	202101	2202439
4779969	202101	1737833
4780076	202101	3685553
4780085	202101	3037982
4780264	202101	1388084
4780594	202101	3627641
4780626	202101	3914243
4780780	202101	1063767
4780877	202101	3382889
4780934	202101	1543924
4780949	202101	3204414
4780996	202101	441595
4781245	202101	4601680
4781348	202101	4320718
4781722	202101	531638
4781889	202101	2617882
4782316	202101	4221627
4782950	202101	4812988
4783010	202101	3143138
4783079	202101	1441321
4784342	202101	58485
4784405	202101	1831267
4784427	202101	354264
4785008	202101	884371
4785121	202101	4740335
4785124	202101	4617622
4785165	202101	4801125
4785244	202101	1972842
4785580	202101	1542551
4785709	202101	951967
4785772	202101	1222781
4786029	202101	1302144
4786057	202101	2584527
4786227	202101	2906866
4786233	202101	3785656
4786281	202101	4056647
4786346	202101	1770916
4786526	202101	2882068
4786786	202101	302179
4786896	202101	3583595
4787148	202101	3568804
4787276	202101	3580675
4787468	202101	3176683
4787773	202101	3827958
4788191	202101	1905988
4788206	202101	2210951
4788247	202101	2508146
4788429	202101	1934301
4788568	202101	4001245
4788706	202101	1790501
4788979	202101	1283106
4789240	202101	1885007
4789454	202101	4338869
4789831	202101	3592522
4789900	202101	231502
4790380	202101	1123173
4790685	202101	4274675
4791376	202101	3485632
4791382	202101	1034891
4791675	202101	3011740
4791866	202101	2398466
4792353	202101	3604740
4792699	202101	248815
4792900	202101	250857
4792928	202101	2642616
4793000	202101	4184408
4793051	202101	4622911
4793255	202101	2421172
4793337	202101	2287130
4793748	202101	2322671
4793940	202101	2917780
4794043	202101	4686947
4794081	202101	4938821
4794138	202101	1502720
4794559	202101	3373216
4794590	202101	3575286
4794741	202101	4386679
4794788	202101	1660779
4795061	202101	3413242
4795470	202101	205820
4795862	202101	4560205
4796227	202101	4379373
4796378	202101	1300952
4796528	202101	962413
4796594	202101	3111579
4796736	202101	3016184
4797163	202101	2629590
4797260	202101	1041581
4797933	202101	3649646
4797952	202101	3077293
4797964	202101	3520869
4798127	202101	2968955
4798178	202101	2512742
4798492	202101	605633
4798561	202101	109804
4799928	202101	2882133
4800016	202101	3524870
4800556	202101	2732348
4800814	202101	712451
4800829	202101	1673772
4801825	202101	1470055
4801831	202101	4290463
4802171	202101	4493769
4802391	202101	985425
4802868	202101	955863
4803207	202101	1462804
4803239	202101	3669749
4803355	202101	3414671
4804241	202101	4168731
4804326	202101	4047758
4804367	202101	1223310
4804451	202101	247016
4804605	202101	4659576
4804719	202101	372807
4804986	202101	2246056
4805171	202101	1763116
4805262	202101	1308292
4805821	202101	2044831
4805963	202101	911743
4806035	202101	2759603
4806135	202101	412625
4806490	202101	4621374
4806682	202101	2432270
4806713	202101	2763126
4806770	202101	184176
4806842	202101	4128987
4806946	202101	3600646
4807056	202101	1030209
4807182	202101	3032029
4807254	202101	3010780
4807650	202101	3589405
4807700	202101	4368513
4807747	202101	2154600
4807854	202101	1994004
4807976	202101	2247644
4808256	202101	3559138
4808451	202101	996700
4808806	202101	2343622
4808922	202101	334820
4808953	202101	1474234
4809164	202101	4082174
4809258	202101	863593
4809387	202101	1229356
4809547	202101	131630
4809607	202101	1912029
4809839	202101	4690521
4809849	202101	2650568
4809937	202101	3460424
4809943	202101	481046
4809965	202101	1359159
4810106	202101	1800845
4810399	202101	521675
4810832	202101	2284255
4810854	202101	3054288
4810945	202101	4389567
4811021	202101	3470988
4811200	202101	2084775
4811209	202101	1171326
4811621	202101	423142
4812318	202101	3939838
4812708	202101	3839332
4813345	202101	4215705
4814668	202101	2865693
4814706	202101	3504333
4814734	202101	1400824
4814809	202101	3405611
4814847	202101	4401537
4815871	202101	4470016
4817166	202101	3597896
4817788	202101	1605850
4817800	202101	4509424
4817957	202101	4702442
4818278	202101	1235345
4818557	202101	3577856
4818953	202101	962632
4819220	202101	3606408
4819236	202101	796564
4819553	202101	2553309
4820093	202101	1472245
4820301	202101	952024
4820307	202101	4559991
4820326	202101	2702302
4820398	202101	4187508
4820574	202101	2874630
4820876	202101	2750145
4820970	202101	446831
4820989	202101	2399112
4821388	202101	289570
4821451	202101	4426957
4821840	202101	3190612
4821897	202101	1434715
4821988	202101	2101337
4822208	202101	3790924
4822594	202101	3724174
4823169	202101	1354849
4823386	202101	1270420
4824152	202101	1159240
4824272	202101	1740742
4824288	202101	4341257
4824602	202101	3869612
4824655	202101	4653962
4824696	202101	3408362
4825510	202101	1091067
4825642	202101	365685
4825883	202101	4759733
4826188	202101	2462696
4826238	202101	1312011
4826245	202101	2733336
4826377	202101	3318129
4826436	202101	4201550
4826446	202101	1911596
4826483	202101	1802554
4826584	202101	2963718
