numero_de_cliente	foto_mes	pred_acumulada
4603160	202101	3015038
4603267	202101	2204792
4603280	202101	2292458
4603415	202101	3798047
4603826	202101	3384314
4603861	202101	3692913
4604056	202101	4702335
4604363	202101	3465184
4604568	202101	4087553
4604706	202101	4218029
4604781	202101	3342925
4604907	202101	160033
4604951	202101	2778121
4605017	202101	1639424
4605036	202101	1068547
4605130	202101	3169133
4605249	202101	1002389
4605278	202101	1396599
4605328	202101	197694
4605501	202101	3550731
4605601	202101	2181212
4606003	202101	1037946
4606113	202101	2655992
4606462	202101	2378434
4606468	202101	2536704
4606475	202101	728367
4606503	202101	2525939
4606669	202101	3903793
4606870	202101	1648616
4606996	202101	4430674
4607065	202101	1874110
4607282	202101	289751
4607373	202101	2839086
4607555	202101	4268733
4607782	202101	1123718
4607816	202101	2789948
4607885	202101	4078306
4607891	202101	152704
4608005	202101	3702977
4608036	202101	4905829
4608196	202101	3150646
4608303	202101	1111835
4608404	202101	1714172
4608488	202101	4031442
4608557	202101	3531955
4608834	202101	777649
4608847	202101	1367880
4608938	202101	1486795
4609060	202101	815858
4609170	202101	1981284
4609271	202101	3121388
4609302	202101	3026562
4610241	202101	4526367
4610389	202101	1131114
4610581	202101	4598907
4610791	202101	860273
4610939	202101	2225666
4610961	202101	496864
4611184	202101	1036268
4611275	202101	2576533
4611435	202101	2859742
4611699	202101	3627971
4611705	202101	2103952
4611718	202101	3393227
4612054	202101	1701273
4612107	202101	1649854
4612233	202101	2793267
4612447	202101	3479601
4612604	202101	3438767
4612620	202101	1682485
4612623	202101	1940165
4612664	202101	4413233
4612953	202101	354794
4613455	202101	4277336
4613587	202101	494376
4613788	202101	3634082
4613939	202101	1059564
4614036	202101	3084063
4614043	202101	3231914
4614087	202101	2077575
4614197	202101	3342490
4614580	202101	1140849
4614772	202101	252225
4614998	202101	621259
4615331	202101	1785085
4615353	202101	2099315
4615632	202101	3833319
4615855	202101	3594600
4616182	202101	397554
4616374	202101	4598806
4616518	202101	2942793
4616569	202101	4665800
4616578	202101	1774517
4617140	202101	779975
4617379	202101	3166793
4617533	202101	4108609
4617590	202101	4419993
4617612	202101	766679
4618567	202101	695628
4618677	202101	1673907
4619242	202101	1604507
4619804	202101	4411297
4620219	202101	3645626
4620376	202101	2334426
4620521	202101	4868356
4620593	202101	511697
4620649	202101	2674116
4621023	202101	3022545
4621061	202101	2170272
4621165	202101	4137044
4621328	202101	1627125
4621469	202101	3512273
4621551	202101	2416863
4621963	202101	811364
4622186	202101	2622501
4622242	202101	1185241
4622544	202101	1425119
4622704	202101	3120399
4622830	202101	3623640
4623219	202101	4646408
4623794	202101	2828157
4623914	202101	2119407
4624294	202101	94329
4624435	202101	3523107
4624699	202101	2224045
4624815	202101	4516634
4624822	202101	3662608
4624982	202101	3109650
4625085	202101	3334591
4625274	202101	4970119
4625390	202101	4077088
4625462	202101	2126300
4626088	202101	4557485
4626201	202101	2569763
4626358	202101	591310
4626490	202101	3074796
4626512	202101	3433525
4626882	202101	473523
4627404	202101	2001281
4627684	202101	2457391
4627787	202101	1942470
4628054	202101	4453423
4628057	202101	4643524
4628060	202101	4175219
4628076	202101	385658
4628126	202101	1832848
4628397	202101	1565960
4628400	202101	3118521
4628525	202101	995856
4628529	202101	4039715
4628547	202101	942592
4628613	202101	3855758
4628833	202101	4743255
4629047	202101	3119400
4629053	202101	2844926
4629097	202101	598126
4629427	202101	636629
4629688	202101	1458341
4630131	202101	471585
4630216	202101	3780690
4630379	202101	2803450
4630775	202101	2540190
4631054	202101	1133167
4631105	202101	925527
4631334	202101	2046592
4631403	202101	1361390
4631516	202101	1917015
4631570	202101	3509420
4631683	202101	1874746
4631727	202101	663348
4631934	202101	567883
4632063	202101	441895
4632145	202101	4171263
4632283	202101	819599
4632606	202101	660967
4632625	202101	238284
4632697	202101	4335703
4633009	202101	580664
4633046	202101	2645470
4633112	202101	2585043
4633206	202101	610784
4633420	202101	4300989
4633511	202101	2820689
4633759	202101	2651330
4633832	202101	440050
4633942	202101	998007
4634092	202101	445713
4634840	202101	746305
4634978	202101	4597792
4635003	202101	4507154
4635264	202101	3828759
4635836	202101	629021
4636153	202101	3019443
4636464	202101	2775831
4636942	202101	332370
4637105	202101	2149746
4637118	202101	778036
4637498	202101	114630
4637567	202101	2343562
4638195	202101	3669533
4638261	202101	2169705
4638478	202101	4614069
4638601	202101	3176060
4638751	202101	4211347
4639091	202101	1631908
4639141	202101	1604458
4639314	202101	702775
4639342	202101	591639
4639474	202101	2106450
4639571	202101	2887452
4639716	202101	1616470
4640046	202101	4684753
4640294	202101	3958072
4640558	202101	1599855
4640674	202101	1388777
4640938	202101	3477039
4641064	202101	4563591
4641368	202101	4310229
4641503	202101	815238
4641541	202101	4064043
4641563	202101	2072219
4641761	202101	3132911
4641821	202101	3415797
4642063	202101	2729673
4642103	202101	3912129
4642198	202101	3691960
4642242	202101	2744207
4642361	202101	4795615
4642364	202101	3884901
4642572	202101	1479911
4642688	202101	4705201
4642757	202101	2739773
4642795	202101	1714097
4642817	202101	2039526
4642839	202101	3806306
4643146	202101	4609245
4643266	202101	1141333
4643435	202101	1469058
4643536	202101	1607711
4643552	202101	4080929
4643571	202101	4594612
4643746	202101	1460642
4644032	202101	3786596
4644167	202101	3839129
4644227	202101	187214
4644450	202101	2929298
4644554	202101	3166267
4645063	202101	4149722
4645487	202101	1166021
4645657	202101	3522449
4645854	202101	4668039
4645946	202101	343713
4646137	202101	1242780
4646165	202101	429084
4646879	202101	1612984
4647454	202101	2902394
4647827	202101	785850
4647915	202101	3172417
4647972	202101	4075056
4648214	202101	4508861
4648374	202101	4794527
4648537	202101	3692006
4648569	202101	1042845
4648654	202101	3562473
4648757	202101	2214676
4648996	202101	3366189
4649426	202101	1675754
4649496	202101	1003336
4649734	202101	4413017
4649775	202101	1216310
4650777	202101	3667820
4650780	202101	1413923
4650787	202101	291720
4652194	202101	4555281
4652310	202101	4032759
4652571	202101	2373902
4652892	202101	2624041
4652917	202101	3711829
4652942	202101	867606
4653096	202101	1571732
4653162	202101	2168509
4653259	202101	3735455
4653284	202101	3939689
4653671	202101	3815329
4653674	202101	314575
4653765	202101	848939
4653872	202101	1967103
4654192	202101	291203
4654330	202101	3212482
4654362	202101	2076151
4654447	202101	2348155
4654676	202101	4214098
4654695	202101	4097452
4654865	202101	2970090
4654877	202101	1100954
4655078	202101	4862585
4655125	202101	1271409
4655631	202101	968523
4655675	202101	1662484
4655694	202101	696337
4655788	202101	3756939
4655942	202101	568051
4656014	202101	1919090
4656030	202101	4575399
4656171	202101	2590208
4656244	202101	3593563
4656278	202101	483017
4656382	202101	2169359
4656520	202101	1498433
4656602	202101	238423
4656655	202101	2625056
4656765	202101	1560509
4656988	202101	4758042
4657258	202101	4418417
4657346	202101	3083095
4657852	202101	2870557
4658110	202101	2496066
4658148	202101	345467
4658154	202101	2490693
4658455	202101	1720146
4658722	202101	1925602
4659213	202101	2475480
4659558	202101	4256677
4659740	202101	3107360
4659841	202101	1791600
4659935	202101	1520863
4660259	202101	1269875
4660658	202101	59631
4661066	202101	3658678
4661584	202101	2106668
4661610	202101	1609561
4661632	202101	4910596
4661738	202101	4365049
4661770	202101	436511
4662005	202101	4946262
4662442	202101	1277776
4662524	202101	2552866
4662957	202101	1090640
4663256	202101	302561
4663498	202101	3176229
4663934	202101	1622525
4664227	202101	2134124
4665018	202101	3071872
4665062	202101	3765528
4665565	202101	2040195
4665653	202101	3650250
4665794	202101	278256
4665848	202101	247848
4666712	202101	1797705
4667029	202101	744799
4667038	202101	343542
4667151	202101	3089535
4667362	202101	2725675
4667384	202101	3285945
4667415	202101	1292309
4667745	202101	97362
4667764	202101	1912881
4668750	202101	2506770
4668754	202101	2484020
4669071	202101	858626
4669275	202101	2269321
4669297	202101	1433447
4669627	202101	3361059
4669690	202101	3268925
4669693	202101	2912952
4669718	202101	1633812
4669775	202101	139480
4669897	202101	3951970
4669957	202101	4059784
4670500	202101	1581272
4670598	202101	4496180
4670682	202101	1533931
4670730	202101	4039144
4670840	202101	3947441
4671436	202101	4463281
4671779	202101	1090906
4672112	202101	2091710
4672150	202101	1067359
4672244	202101	3361483
4672382	202101	4828279
4672432	202101	2926141
4672599	202101	4421895
4672646	202101	69081
4673111	202101	1919096
4673325	202101	3785282
4673676	202101	620181
4673680	202101	1294371
4673796	202101	2428752
4674035	202101	3280628
4674236	202101	346418
4674644	202101	3205900
4675244	202101	1321123
4675521	202101	2194098
4675527	202101	2528418
4675549	202101	719567
4675753	202101	3770577
4675832	202101	2481308
4675841	202101	1842361
4675951	202101	821646
4676218	202101	921934
4676278	202101	1304027
4676281	202101	982182
4676827	202101	749630
4677041	202101	4635996
4677355	202101	3378096
4677591	202101	2823312
4677698	202101	3183575
4677952	202101	653824
4678037	202101	3509234
4678624	202101	4870532
4679020	202101	1789992
4679083	202101	1497763
4679250	202101	4364186
4679265	202101	3061682
4679316	202101	3264575
4679825	202101	3773188
4679919	202101	3170897
4679982	202101	525601
4680252	202101	1848480
4680465	202101	2021776
4680930	202101	1107958
4681037	202101	3090371
4681185	202101	1946991
4681329	202101	2272813
4681552	202101	3975023
4681895	202101	4514238
4682011	202101	317927
4682737	202101	842810
4682752	202101	3563814
4682774	202101	4029263
4682919	202101	4766670
4683170	202101	1670318
4683261	202101	71450
4683274	202101	3708724
4683390	202101	2813197
4683400	202101	3645482
4683739	202101	3212657
4683871	202101	1630041
4683997	202101	2749345
4684003	202101	163085
4684100	202101	1788873
4684725	202101	1826553
4685134	202101	2750129
4685184	202101	4346462
4685209	202101	1129427
4685278	202101	2033348
4685561	202101	1766189
4685586	202101	790528
4685608	202101	1773664
4685636	202101	3845780
4685966	202101	3072292
4686067	202101	3192797
4686073	202101	1545511
4686513	202101	2785163
4686786	202101	264810
4687506	202101	1770043
4687550	202101	4248351
4687902	202101	510265
4688187	202101	2331877
4688231	202101	3372155
4688316	202101	3386099
4688483	202101	3929389
4689111	202101	1554893
4689234	202101	1194415
4689265	202101	4598868
4689956	202101	727149
4690079	202101	2060020
4690811	202101	447615
4691031	202101	408670
4691420	202101	3749943
4691464	202101	4862944
4691533	202101	4647426
4691656	202101	1674003
4691684	202101	2070858
4692136	202101	2144951
4692356	202101	3825423
4692507	202101	2574178
4692746	202101	623695
4693135	202101	4337173
4693242	202101	4952563
4693283	202101	4420620
4693783	202101	813091
4694219	202101	4309003
4694455	202101	1322534
4694537	202101	1159784
4694596	202101	3552466
4694826	202101	4766321
4695463	202101	2910711
4695473	202101	291735
4695834	202101	4284461
4695881	202101	1230399
4695925	202101	4729404
4696139	202101	2105026
4696261	202101	3900562
4696362	202101	4108828
4696434	202101	3687337
4696544	202101	4713053
4696623	202101	1356975
4696714	202101	3666956
4696865	202101	2265962
4696877	202101	1746595
4697323	202101	2450155
4697483	202101	2255579
4697763	202101	2521118
4698671	202101	1801827
4699419	202101	3412000
4699582	202101	1051799
4699774	202101	4285059
4699799	202101	4831321
4700041	202101	507455
4700122	202101	202874
4700242	202101	965706
4700499	202101	1056341
4700763	202101	2448086
4700804	202101	1490902
4700845	202101	2765142
4701002	202101	1625619
4701175	202101	1437499
4701731	202101	234520
4701857	202101	1562631
4702249	202101	4119440
4702299	202101	3968551
4702381	202101	4004851
4702403	202101	3981697
4702654	202101	3292535
4702761	202101	3404631
4703449	202101	1237875
4703961	202101	743723
4704074	202101	4149238
4704385	202101	3239805
4704605	202101	3220874
4704612	202101	1314839
4704784	202101	194887
4704803	202101	1198365
4704885	202101	2151828
4704957	202101	3220425
4704967	202101	3735917
4705064	202101	1738931
4705366	202101	2906425
4705435	202101	3026796
4705454	202101	4503665
4705589	202101	2166569
4705868	202101	2761597
4705909	202101	3721704
4706069	202101	1000832
4706132	202101	2819750
4706274	202101	4399500
4706537	202101	1954636
4706603	202101	1487700
4706713	202101	1448991
4707247	202101	2230012
4707697	202101	1147896
4707709	202101	1388632
4707873	202101	1973939
4708856	202101	3704229
4709591	202101	2416364
4709726	202101	2160537
4709729	202101	2295115
4709751	202101	2754777
4709814	202101	4755746
4710135	202101	3020236
4710251	202101	1300175
4710499	202101	2708744
4710710	202101	107775
4710926	202101	3536632
4711102	202101	466590
4711551	202101	4879814
4711828	202101	228644
4712073	202101	619263
4712450	202101	1537864
4713430	202101	3767853
4713509	202101	2527152
4713537	202101	3121607
4713644	202101	2552514
4713738	202101	4031671
4714225	202101	955330
4714907	202101	2370823
4715293	202101	1440926
4715909	202101	2564678
4716440	202101	2469471
4716616	202101	2843344
4716663	202101	1666592
4716713	202101	2419223
4716729	202101	1919565
4716905	202101	1159213
4717385	202101	3004536
4717533	202101	1255000
4718067	202101	2699331
4718108	202101	803057
4718130	202101	3435776
4718152	202101	1790550
4718155	202101	1321137
4718284	202101	4540341
4718469	202101	376850
4718824	202101	1723312
4718840	202101	481301
4718846	202101	2902761
4719371	202101	928625
4719509	202101	3501908
4719632	202101	2571916
4719638	202101	412685
4719943	202101	4736944
4720018	202101	4278458
4720527	202101	3806772
4720835	202101	4401255
4720917	202101	1039690
4720920	202101	392887
4721306	202101	980091
4721378	202101	2117655
4721878	202101	4186824
4721912	202101	3262413
4722063	202101	4056564
4722082	202101	2447232
4722201	202101	4547145
4722368	202101	4527002
4722371	202101	1056047
4722516	202101	3145775
4722786	202101	3200421
4723207	202101	3071302
4723336	202101	3384366
4724134	202101	777644
4724228	202101	963768
4724363	202101	3169014
4725070	202101	1411537
4725095	202101	673315
4725126	202101	2028945
4725428	202101	2393687
4726612	202101	1406545
4726625	202101	741923
4726628	202101	1842778
4726804	202101	920666
4726860	202101	2647974
4727457	202101	606896
4727944	202101	491076
4728428	202101	2021839
4728544	202101	3756296
4728815	202101	2093571
4728877	202101	1214945
4729097	202101	4892760
4729242	202101	315617
4729295	202101	2884871
4729361	202101	3751395
4729757	202101	3456628
4729823	202101	762927
4729905	202101	2036317
4730084	202101	2778739
4730128	202101	2764661
4730137	202101	3155963
4730147	202101	1544607
4730209	202101	3083527
4730728	202101	2648051
4730734	202101	3397182
4731017	202101	469094
4731274	202101	363136
4731281	202101	247152
4731303	202101	1131492
4731315	202101	749500
4731557	202101	4521482
4731576	202101	851890
4731755	202101	709381
4732355	202101	2953016
4732402	202101	240435
4732553	202101	804576
4733040	202101	2245103
4733112	202101	1966313
4733423	202101	1800614
4733697	202101	3526635
4734231	202101	2201183
4734287	202101	2415638
4734300	202101	2365258
4734535	202101	1473842
4734796	202101	1255291
4735236	202101	239135
4735258	202101	3089462
4735299	202101	1659478
4735465	202101	882441
4735654	202101	2508660
4735669	202101	2764000
4735827	202101	442316
4736053	202101	4201335
4736452	202101	2247285
4736637	202101	4761943
4736672	202101	4334676
4736675	202101	3895692
4736725	202101	4360660
4736932	202101	2601959
4737237	202101	3071477
4737400	202101	2575150
4737507	202101	4693625
4737944	202101	3434364
4738019	202101	432865
4738070	202101	1369408
4738220	202101	4782028
4738246	202101	822963
4738597	202101	3588062
4738733	202101	254488
4738811	202101	3374727
4739295	202101	2222309
4739631	202101	1674873
4740134	202101	4022403
4740300	202101	2252231
4740508	202101	3129884
4740552	202101	1592060
4740630	202101	1830817
4740856	202101	359045
4740878	202101	3945169
4740985	202101	1751403
4741038	202101	440428
4741051	202101	859074
4741274	202101	3181999
4741312	202101	1875503
4741368	202101	2019996
4741629	202101	3633233
4741654	202101	565800
4741755	202101	1021390
4741909	202101	3097573
4741953	202101	3013044
4742264	202101	770958
4742333	202101	3294167
4742364	202101	608577
4742474	202101	3710125
4742810	202101	2359346
4743080	202101	3189109
4743140	202101	4374309
4743253	202101	2865636
4743341	202101	1308321
4743395	202101	2143307
4743413	202101	3153634
4743555	202101	2563365
4743703	202101	4462855
4743872	202101	1039523
4743888	202101	4777816
4744325	202101	2786885
4744334	202101	1603052
4744372	202101	3984512
4744394	202101	1803695
4744636	202101	935174
4744698	202101	3635526
4744758	202101	3344719
4744818	202101	872844
4744827	202101	4042514
4745009	202101	1346968
4745022	202101	3754369
4745374	202101	2098321
4745770	202101	1861459
4745996	202101	1046943
4746096	202101	4026241
4746382	202101	3009214
4746392	202101	1629483
4746455	202101	3725968
4746681	202101	4975638
4747026	202101	246335
4747187	202101	3479787
4747972	202101	3950783
4748424	202101	2815186
4748537	202101	81667
4748842	202101	2858987
4749059	202101	1068225
4749087	202101	679304
4749288	202101	4786846
4749785	202101	2009208
4749841	202101	4592504
4749851	202101	2958875
4749885	202101	449736
4750206	202101	1425348
4750554	202101	1506449
4750834	202101	1286885
4750912	202101	786221
4751164	202101	4490243
4751173	202101	2025161
4751233	202101	4488776
4751293	202101	4458137
4751384	202101	1300609
4751575	202101	1648363
4751952	202101	485676
4751971	202101	982338
4752436	202101	722083
4752515	202101	4493740
4752521	202101	4253507
4752540	202101	4150565
4752590	202101	2559445
4753137	202101	2474503
4753435	202101	3215657
4754045	202101	4031712
4754692	202101	4284267
4754795	202101	4165523
4755147	202101	506228
4755352	202101	1456992
4755386	202101	3571593
4755675	202101	3222330
4755694	202101	3070369
4755766	202101	749062
4755854	202101	2895811
4756366	202101	1108968
4756596	202101	564467
4756687	202101	1541339
4756750	202101	443362
4756922	202101	3309505
4757193	202101	3562263
4757494	202101	3570975
4757730	202101	2517550
4757840	202101	1406153
4757903	202101	4338731
4758188	202101	4816126
4758364	202101	1377452
4758493	202101	1671871
4758647	202101	2660126
4758738	202101	4545861
4758927	202101	3033608
4759367	202101	1048908
4759568	202101	3680364
4759605	202101	2980334
4759634	202101	466812
4759681	202101	143483
4759690	202101	2126696
4759756	202101	2785744
4759847	202101	1954120
4759882	202101	1350294
4759932	202101	4157218
4759960	202101	1179451
4760388	202101	2776202
4760563	202101	2779544
4760906	202101	2958422
4760984	202101	262706
4761028	202101	1425453
4761584	202101	2138043
4761720	202101	3210909
4761751	202101	3223665
4761770	202101	4049451
4762257	202101	1372735
4762304	202101	1041186
4762411	202101	3646097
4762508	202101	156160
4762838	202101	2838066
4762904	202101	2024698
4763011	202101	4038417
4763102	202101	2005302
4763152	202101	1633504
4763212	202101	1778648
4763268	202101	4381124
4763413	202101	1750347
4763670	202101	2685963
4764321	202101	987553
4764380	202101	3884136
4764666	202101	2878624
4764908	202101	605302
4765109	202101	1755469
4765207	202101	2935936
4765577	202101	4338303
4765643	202101	1528509
4765917	202101	4411065
4766061	202101	2274539
4766077	202101	3557219
4766140	202101	657989
4766143	202101	3768297
4766196	202101	655966
4766306	202101	2627187
4766532	202101	1706476
4766567	202101	524676
4766605	202101	388379
4766627	202101	1259397
4766652	202101	3391097
4766664	202101	1985830
4766837	202101	983588
4767019	202101	4480070
4767494	202101	4938681
4767780	202101	1966045
4767927	202101	3415705
4768845	202101	2232930
4768977	202101	2490248
4768992	202101	1575322
4769234	202101	1334736
4769649	202101	3673260
4769819	202101	3656408
4769922	202101	1214830
4770287	202101	2979920
4770579	202101	1597884
4770733	202101	4535435
4771088	202101	4218361
4771251	202101	4308282
4771349	202101	2308995
4771361	202101	3649404
4771776	202101	2051772
4771861	202101	1399459
4771883	202101	1020122
4772128	202101	3355073
4772212	202101	2252151
4772263	202101	4915633
4772611	202101	3138273
4773032	202101	3354404
4773061	202101	3372269
4773956	202101	1762800
4774119	202101	3702399
4774211	202101	2037351
4774233	202101	1896363
4774368	202101	2373167
4774462	202101	2091576
4774632	202101	2389944
4774927	202101	3046995
4774965	202101	1261832
4775191	202101	2745836
4775194	202101	1122389
4775539	202101	2845933
4775734	202101	997596
4776052	202101	1547932
4776391	202101	4918162
4776482	202101	3575885
4776488	202101	4206917
4776680	202101	992359
4776705	202101	4611668
4776777	202101	2335438
4776959	202101	3433895
4777132	202101	504731
4777208	202101	4212847
4777528	202101	3100201
4777581	202101	4461870
4777638	202101	3240487
4777870	202101	3091273
4777905	202101	107201
4778524	202101	2984248
4778621	202101	198150
4778945	202101	1918651
4778976	202101	4558041
4779099	202101	4309818
4779121	202101	2659083
4779620	202101	611253
4779708	202101	2122899
4779969	202101	1482480
4780076	202101	3492437
4780085	202101	3153821
4780264	202101	1347982
4780594	202101	3112811
4780626	202101	3857968
4780780	202101	1466791
4780877	202101	3123490
4780934	202101	2253353
4780949	202101	2768419
4780996	202101	488752
4781245	202101	4563408
4781348	202101	4315901
4781722	202101	349559
4781889	202101	2381103
4782316	202101	4059137
4782950	202101	4673931
4783010	202101	3510483
4783079	202101	1899995
4784342	202101	65954
4784405	202101	1692106
4784427	202101	190076
4785008	202101	894684
4785121	202101	4723640
4785124	202101	4663674
4785165	202101	4739629
4785244	202101	2822996
4785580	202101	2027847
4785709	202101	949880
4785772	202101	1508324
4786029	202101	1471419
4786057	202101	2532247
4786227	202101	3037837
4786233	202101	3625387
4786281	202101	3966508
4786346	202101	2354354
4786526	202101	2757418
4786786	202101	765074
4786896	202101	3426193
4787148	202101	3690366
4787276	202101	3449835
4787468	202101	2824534
4787773	202101	3869158
4788191	202101	2443357
4788206	202101	2504604
4788247	202101	2469082
4788429	202101	2002904
4788568	202101	3941641
4788706	202101	1580903
4788979	202101	1064287
4789240	202101	2084251
4789454	202101	4315161
4789831	202101	3531695
4789900	202101	366564
4790380	202101	704891
4790685	202101	4322258
4791376	202101	3583786
4791382	202101	1464781
4791675	202101	2692886
4791866	202101	2958744
4792353	202101	3115342
4792699	202101	235713
4792900	202101	158194
4792928	202101	2599382
4793000	202101	3992280
4793051	202101	4611753
4793255	202101	2324755
4793337	202101	1795017
4793748	202101	1773144
4793940	202101	3132220
4794043	202101	4700331
4794081	202101	4936410
4794138	202101	1924794
4794559	202101	3346983
4794590	202101	3605781
4794741	202101	4412994
4794788	202101	1077477
4795061	202101	3181649
4795470	202101	547538
4795862	202101	4557200
4796227	202101	4398856
4796378	202101	1400181
4796528	202101	697972
4796594	202101	3616479
4796736	202101	2943942
4797163	202101	2825187
4797260	202101	1096240
4797933	202101	3402567
4797952	202101	3154705
4797964	202101	3420956
4798127	202101	2559914
4798178	202101	2829992
4798492	202101	1019053
4798561	202101	353933
4799928	202101	3397675
4800016	202101	3634382
4800556	202101	2511459
4800814	202101	692350
4800829	202101	1440886
4801825	202101	1423569
4801831	202101	4182011
4802171	202101	4334218
4802391	202101	1010531
4802868	202101	792108
4803207	202101	1842166
4803239	202101	3791366
4803355	202101	3543141
4804241	202101	4076495
4804326	202101	3926139
4804367	202101	992111
4804451	202101	285227
4804605	202101	4679434
4804719	202101	746610
4804986	202101	2211091
4805171	202101	2252190
4805262	202101	2033904
4805821	202101	1864436
4805963	202101	762614
4806035	202101	3365431
4806135	202101	292640
4806490	202101	4624563
4806682	202101	2699828
4806713	202101	2876959
4806770	202101	259699
4806842	202101	4082592
4806946	202101	3582615
4807056	202101	1690432
4807182	202101	2943951
4807254	202101	3051970
4807650	202101	3659604
4807700	202101	4343260
4807747	202101	2175541
4807854	202101	2120275
4807976	202101	1995126
4808256	202101	3872847
4808451	202101	497507
4808806	202101	2298311
4808922	202101	218715
4808953	202101	1600488
4809164	202101	3815429
4809258	202101	514060
4809387	202101	787246
4809547	202101	81298
4809607	202101	1920682
4809839	202101	4760343
4809849	202101	2176585
4809937	202101	3673920
4809943	202101	889142
4809965	202101	1149214
4810106	202101	1385476
4810399	202101	1275106
4810832	202101	2168247
4810854	202101	3341503
4810945	202101	4270834
4811021	202101	3483896
4811200	202101	2443251
4811209	202101	581850
4811621	202101	357325
4812318	202101	3860560
4812708	202101	3871975
4813345	202101	4564514
4814668	202101	3067309
4814706	202101	3676965
4814734	202101	1096136
4814809	202101	3409291
4814847	202101	4306850
4815871	202101	4209781
4817166	202101	3709407
4817788	202101	1756175
4817800	202101	4296031
4817957	202101	4667416
4818278	202101	997449
4818557	202101	2994345
4818953	202101	1263316
4819220	202101	3469138
4819236	202101	871109
4819553	202101	2468096
4820093	202101	1709729
4820301	202101	626276
4820307	202101	4638989
4820326	202101	2365043
4820398	202101	4102747
4820574	202101	2936545
4820876	202101	2697011
4820970	202101	817360
4820989	202101	2159606
4821388	202101	445957
4821451	202101	4382407
4821840	202101	3317733
4821897	202101	1297175
4821988	202101	1664717
4822208	202101	3506537
4822594	202101	3479887
4823169	202101	1532876
4823386	202101	1320391
4824152	202101	705446
4824272	202101	1751461
4824288	202101	4198955
4824602	202101	4168501
4824655	202101	4695025
4824696	202101	3284602
4825510	202101	673061
4825642	202101	474477
4825883	202101	4697918
4826188	202101	2547078
4826238	202101	1954142
4826245	202101	2327288
4826377	202101	3105778
4826436	202101	4014399
4826446	202101	2251323
4826483	202101	1427744
