numero_de_cliente,Predicted
22134023,0
28293536,0
18124264,0
19027789,0
37118383,0
41315117,0
5774465,0
33999862,0
37256930,0
19764954,0
26476970,0
34825784,0
18076772,0
35675302,0
42408118,0
9077646,0
25150784,0
37527905,0
27439340,0
46173160,0
25270869,0
13369300,0
19398170,0
40634108,0
8071007,0
21274816,0
21728179,0
31509198,0
6599042,0
13861603,0
23586381,0
35127072,0
22422836,0
22715620,0
23799626,0
36845174,0
30823414,0
20366726,0
23818158,0
24147781,0
20213677,0
22488065,0
29015823,0
35180680,0
45819743,0
46078538,0
4746681,0
47084743,0
51460639,0
26169823,0
5495888,0
14810185,0
29667955,0
19624814,0
12881442,0
12981053,0
13662539,0
43090953,0
7235369,0
23301998,0
39059083,0
5188825,0
50824322,0
33175565,0
32990688,0
31847199,0
25269888,0
31647381,0
23201200,0
32469394,0
5305821,0
29595598,0
14711307,0
15072005,0
37360553,0
39764857,0
25665010,0
19790486,0
23147953,0
20710746,0
33041450,0
5093318,0
33673784,0
40122336,0
6547121,0
14611976,0
26490234,0
40246294,0
42962785,0
36687598,0
5809196,0
33843068,0
40320043,0
9134688,0
17276540,0
28069057,0
31299428,0
32451566,0
42396566,0
17598792,0
51054510,0
25132079,0
32787650,0
43369505,0
8393822,0
42143869,0
20363365,0
50496101,0
46121113,0
35670929,0
28297551,0
24896724,0
5095570,0
32492762,0
7066119,0
38900627,0
46836344,0
35309935,0
14435714,0
28154040,0
33768949,0
40689736,0
14785530,0
17573722,0
23247796,0
42960649,0
24690940,0
20406024,0
19185547,0
22412566,0
21399409,0
24519221,0
24777296,0
26051448,0
26208936,0
30701108,0
29574087,0
22231208,0
36711845,0
41549973,0
12497213,0
46160351,0
6927486,0
22341990,0
30093581,0
43152339,0
19304340,0
25596124,0
41084612,0
20647654,0
27091874,0
20566893,0
23012390,0
35730377,0
24962817,0
25004901,0
51641438,0
59964374,0
37489339,0
36825436,0
36204079,0
12648923,0
5294424,0
26081607,0
36143346,0
6519661,0
46467363,0
20557908,0
24682935,0
41673585,0
28869497,0
41103204,0
6986328,0
42080431,0
22383396,0
39978935,0
55685497,0
22235421,0
30610885,0
31575589,0
22191140,0
27087099,0
51455726,0
20028851,0
37355708,0
25548378,0
20561543,0
24448720,0
22578473,0
40786657,0
19687190,0
14790814,0
34759562,0
43022852,0
32583290,0
33460014,0
8918879,0
14436549,0
13516201,0
33606249,0
17618826,0
22061619,0
18979845,0
35440769,0
20917165,0
20839464,0
31838896,0
40595887,0
42717653,0
46422103,0
53626673,0
41099780,0
27486970,0
20358517,0
23735811,0
38993980,0
19665256,0
16115237,0
37775903,0
20869893,0
45928562,0
13725902,0
14978543,0
12996880,0
33144824,0
19027321,0
35195879,0
35690432,0
43520389,0
43854300,0
53018030,0
39661499,0
43972593,0
30614523,0
14746675,0
51637036,0
51596921,0
46060128,0
40774392,0
28776531,0
31566130,0
41445242,0
19334170,0
25238174,0
5226807,0
13239904,0
26911188,0
35169399,0
37686644,0
50398086,0
5928319,0
23907141,0
31998218,0
36732664,0
36246852,0
44297739,0
18789471,0
27663075,0
44065676,0
46200702,0
34849343,0
32836021,0
38111308,0
40012072,0
17704377,0
34632186,0
20525883,0
20172164,0
45622002,0
32579925,0
46763126,0
24671855,0
19369305,0
49443460,0
13962935,0
18615819,0
19274718,0
21866076,0
22679161,0
25819098,0
54991789,0
24408875,0
35586646,0
38576113,0
40319688,0
16367092,0
34504672,0
6290752,0
7996756,0
24552408,0
36596165,0
50517370,0
50826292,0
43492184,0
23127369,0
8951388,0
18476662,0
20169145,0
16125963,0
41009770,0
42619905,0
20978008,0
23520028,0
22457299,0
22472153,0
8231791,0
46835458,0
16104251,0
46506492,0
38534585,0
44085449,0
27277152,0
52262207,0
38452539,0
43921269,0
51009318,0
40074486,0
5867566,0
44126506,0
26467913,0
41278552,0
24466869,0
42202510,0
33346182,0
19349469,0
4767494,0
30853890,0
20096640,0
23039791,0
24604895,0
42968631,0
47840981,0
43229952,0
21630865,0
57964235,0
24361531,0
35446151,0
22478734,0
33799900,0
16871161,0
19394711,0
28493759,0
33903729,0
17515511,0
19954207,0
25457985,0
19527296,0
12669570,0
39236702,0
21967610,0
27909656,0
42077167,0
38056993,0
19021710,0
55756729,0
36698264,0
29186691,0
14502582,0
18695009,0
28485946,0
35152135,0
14297163,0
32403006,0
6843458,0
40375413,0
38551380,0
8333845,0
53597513,0
22568778,0
25063897,0
34814075,0
22987176,0
24897126,0
38874769,0
5169106,0
31297917,0
49988058,0
27177234,0
40567286,0
51394204,0
15037913,0
47849649,0
4729097,0
31456410,0
31810483,0
50738415,0
24750511,0
43133747,0
51381641,0
21181599,0
23992746,0
25577589,0
32721049,0
41774723,0
52851099,0
30974911,0
51174248,0
33903252,0
8096929,0
25950489,0
42385002,0
13546668,0
43866982,0
8950037,0
7368340,0
46049585,0
35860675,0
7163854,0
38180455,0
31643866,0
40688049,0
25431168,0
38856827,0
18186885,0
22343693,0
24721577,0
21647591,0
6062292,0
34850059,0
36175679,0
26789367,0
51434847,0
22618491,0
19837252,0
34880928,0
6838755,0
36980916,0
24865220,0
19686760,0
39125892,0
23600858,0
56481290,0
18028976,0
31689133,0
16893202,0
9086269,0
38116960,0
56118314,0
22737083,0
6663059,0
22136112,0
4993198,0
20931757,0
42855578,0
24778480,0
26852811,0
46938722,0
51728406,0
20928820,0
37275079,0
44503058,0
7111467,0
29373779,0
40805287,0
18691362,0
35893806,0
7057322,0
13792422,0
30760506,0
6270909,0
42811809,0
33195951,0
18931191,0
21245822,0
23545493,0
36145353,0
38242633,0
32780773,0
7855943,0
36080112,0
19767248,0
24002136,0
19669167,0
23613967,0
14874223,0
5441736,0
16428639,0
17571466,0
8136164,0
21778567,0
21948798,0
6422978,0
30553774,0
29693160,0
6956075,0
24228447,0
31024790,0
14876454,0
34696601,0
35686329,0
28328402,0
30246473,0
30274351,0
20696920,0
39425358,0
8722473,0
29135898,0
7003774,0
28843840,0
18798999,0
39270440,0
47642979,0
56599920,0
18728788,0
42856225,0
26342372,0
44141664,0
14120533,0
39305073,0
35775280,0
6364928,0
18288977,0
23427194,0
32263209,0
29606744,0
49683625,0
46200705,0
6574148,0
8635397,0
24369618,0
37267363,0
31511749,0
56800005,0
16898832,0
46080703,0
18808550,0
34731193,0
28392625,0
26322837,0
35677045,0
47482563,0
16107572,0
26961890,0
41640536,0
5649072,0
4877578,0
5583007,0
8208546,0
34465493,0
21138050,0
41136002,0
26685663,0
40219348,0
19014434,0
18769248,0
41399444,0
40774147,0
36918710,0
7208313,0
44358868,0
6560533,0
17596731,0
21414375,0
15907110,0
18733324,0
50543501,0
22806823,0
20295308,0
20769218,0
8765101,0
13022176,0
15651139,0
28270172,0
19424695,0
19506841,0
25537612,0
14800550,0
6002171,0
37933080,0
19399747,0
22587072,0
48610451,0
26514597,0
18145111,0
50218717,0
53707029,0
18586339,0
19882415,0
20769579,0
28759573,0
6586975,0
21408127,0
21562036,0
7320892,0
40366422,0
19360675,0
14881336,0
19184627,0
5077801,0
19130660,0
32282938,0
24829016,0
36411477,0
18863173,0
41658823,0
13950532,0
17784821,0
20744515,0
15244994,0
26315844,0
8891318,0
26000415,0
30041591,0
24272458,0
44324725,0
39528936,0
39612311,0
36325731,0
38795400,0
15236964,0
19538326,0
51090484,0
50767645,0
19718144,0
27476147,0
50463526,0
24011571,0
33528834,0
43686746,0
21840064,0
5270538,0
46081488,0
44393410,0
38075918,0
29386367,0
19194240,0
15408473,0
31500584,0
27460716,0
46866333,0
5562094,0
21275708,0
13097800,0
27215229,0
38536554,0
35461523,0
48411315,0
32040212,0
26825907,0
19385751,0
25198942,0
37988664,0
50879014,0
21295928,0
15173108,0
40838735,0
24514609,0
20621883,0
22082319,0
35844634,0
33769436,0
29054892,0
42104568,0
4842751,0
6736386,0
8237449,0
19964653,0
22190763,0
23135330,0
28472770,0
14890999,0
52180984,0
22036662,0
38649275,0
13241528,0
38045156,0
30131516,0
20060870,0
35906306,0
24621391,0
15925469,0
29936551,0
19866610,0
53575999,0
41847589,0
8066144,0
24864076,0
8590831,0
16525071,0
12851870,0
7527461,0
18920334,0
5822079,0
32476312,0
5069728,0
50814593,0
21756228,0
14354990,0
39798168,0
24644630,0
41644513,0
36529048,0
44606887,0
44695354,0
19738241,0
22767805,0
31263268,0
26361190,0
56691058,0
33260331,0
42794785,0
50067142,0
15372389,0
22253875,0
31410747,0
39058420,0
14919723,0
41806902,0
22587116,0
6621520,0
33428991,0
31153359,0
41819933,0
19608412,0
30899402,0
20881448,0
47794953,0
51898203,0
56748451,0
28245906,0
35653097,0
41010841,0
51786315,0
19576412,0
31843300,0
25580460,0
34455374,0
7469549,0
33126170,0
18490891,0
31125456,0
34875660,0
33274984,0
23671679,0
28853038,0
36689138,0
30108340,0
16013811,0
37729187,0
31853674,0
36265375,0
20053802,0
21199503,0
24727210,0
29634792,0
19401054,0
46322756,0
28646918,0
32044208,0
42617568,0
5839895,0
47039991,0
44114813,0
44357354,0
9291004,0
38855891,0
43182533,0
44154269,0
8572980,0
39449693,0
26784827,0
22422500,0
14365150,0
18897086,0
53496897,0
35352692,0
32094034,0
21822273,0
11309154,0
34869317,0
42916217,0
51484499,0
51522004,0
32627250,0
21873246,0
24679602,0
45870118,0
18492546,0
18633004,0
25963596,0
40035286,0
25263740,0
21252203,0
22389541,0
22638701,0
44117490,0
17981620,0
5152898,0
25451403,0
19892999,0
36132441,0
45576936,0
17756628,0
21175441,0
41456181,0
24911486,0
27754269,0
31923810,0
31933034,0
36727861,0
43766386,0
5255663,0
47189540,0
23952606,0
33158277,0
33383601,0
40309000,0
43320669,0
45660596,0
46406052,0
46806831,0
51154701,0
52351045,0
56326400,0
56432765,0
35728834,0
15863608,0
9246060,0
17497083,0
31147126,0
51315984,0
50695878,0
22871540,0
32545735,0
51907876,0
12824165,0
22876843,0
43964347,0
22857070,0
23223163,0
22080654,0
28354247,0
19843186,0
56726385,0
56729718,0
56813844,0
33155946,0
28439790,0
41306255,0
15284437,0
42700189,0
42261076,0
25503595,0
38783779,0
36280969,0
19443271,0
40470701,0
24143433,0
30499845,0
4794081,0
17578293,0
50842688,0
19189414,0
21547217,0
39055951,0
51634850,0
49850098,0
38586210,0
52151409,0
53551026,0
21280798,0
46742586,0
25050615,0
35385144,0
18069207,0
57173245,0
7872719,0
28308057,0
23844092,0
38552941,0
43901496,0
32707339,0
40359900,0
42286884,0
33156332,0
20818739,0
24254516,0
39988796,0
18815876,0
36290683,0
49912811,0
30464647,0
29521977,0
13521919,0
37236843,0
6661789,0
6966593,0
16060068,0
51927034,0
23252135,0
12462127,0
47292669,0
51048302,0
14809111,0
15484886,0
35318445,0
34315322,0
37391274,0
21084916,0
14048745,0
35649333,0
50404008,0
43645723,0
35506284,0
22469592,0
42199969,0
29491378,0
26206784,0
36121700,0
31788649,0
16025407,0
35167598,0
30826181,0
24097578,0
19001974,0
40040014,0
45574165,0
29326225,0
20283352,0
20277964,0
15564381,0
20299352,0
51649515,0
23569545,0
44617053,0
26561931,0
31293936,0
19372491,0
56454414,0
14950602,0
33076774,0
8170781,0
22639141,0
31309374,0
21544732,0
45032645,0
6128790,0
12789196,0
31553067,0
50717659,0
4960975,0
19667772,0
24953775,0
30420413,0
27534056,0
46806787,0
51402347,0
45494271,0
45998537,0
24137976,0
18901842,0
17830566,0
25435293,0
28279368,0
4695925,0
39699365,0
19064348,0
40773975,0
49864368,0
45757009,0
22649841,0
31944174,0
28497671,0
19192876,0
23028689,0
25697805,0
30610486,0
55953145,0
50552681,0
51086450,0
51946455,0
5217097,0
5493949,0
34608118,0
19044487,0
23937935,0
6814788,0
24068591,0
22256690,0
32922503,0
42373972,0
51163803,0
20682252,0
24819010,0
39643692,0
50510647,0
39712767,0
45341973,0
41436964,0
42111850,0
54354014,0
47389258,0
14355879,0
14724250,0
8816601,0
4583007,0
23107379,0
5413427,0
27210186,0
32999466,0
51411998,0
51543363,0
51650856,0
21002528,0
20630579,0
40588109,0
36928411,0
29473537,0
40934353,0
41116908,0
42125419,0
52315699,0
43933201,0
30911765,0
24739672,0
38322552,0
28145511,0
46844477,0
18633748,0
29337261,0
31242967,0
45496156,0
43771032,0
13848506,0
15223276,0
40550098,0
46604328,0
40344092,0
14192655,0
31665021,0
21664028,0
7086558,0
18290319,0
15765031,0
16338108,0
39543152,0
16113836,0
23232757,0
47292798,0
44098367,0
44906083,0
21621510,0
35559873,0
42528507,0
46241882,0
18873703,0
56117016,0
8367275,0
19762457,0
32235355,0
19113234,0
24825042,0
25385021,0
26432202,0
36466594,0
26539956,0
14878361,0
20176519,0
29148910,0
40843903,0
5023936,0
14849223,0
17672845,0
13780525,0
21360516,0
26426441,0
41447859,0
31799271,0
35274868,0
18259977,0
18619432,0
47190426,0
40779554,0
22556771,0
39302311,0
28484171,0
19808764,0
30052263,0
13807514,0
19716778,0
14066215,0
20117224,0
8159217,0
40919063,0
35217302,0
45570674,0
7183523,0
27766060,0
28881366,0
28893401,0
30547679,0
56154665,0
56814714,0
59577569,0
51873196,0
28772670,0
27012282,0
39215412,0
15375449,0
5340225,0
6764095,0
15857894,0
37298107,0
41788115,0
31300417,0
27895295,0
40282912,0
40958072,0
56092895,0
4578983,0
16214618,0
23175279,0
40546759,0
42279021,0
58438280,0
21048226,0
30791888,0
13102299,0
34329707,0
46004481,0
35026079,0
32877110,0
60007612,0
51886859,0
5091160,0
30367213,0
53761931,0
18181906,0
38757748,0
28761065,0
42850602,0
36613617,0
43317028,0
34357068,0
23888298,0
37089527,0
52194069,0
26691786,0
30811171,0
40369262,0
29623143,0
16750279,0
20385818,0
37496166,0
16349971,0
44329918,0
20873343,0
19023655,0
37539686,0
47711532,0
16046593,0
41723490,0
43327851,0
43701942,0
36262016,0
31780192,0
22547928,0
5464890,0
50145480,0
32764048,0
34013987,0
20289443,0
18083420,0
44593702,0
17520459,0
21247242,0
17853562,0
15603041,0
27520126,0
31292183,0
4837014,0
43342786,0
56865711,0
57194234,0
38533165,0
47698909,0
47522530,0
32889184,0
37403932,0
16214857,0
13844837,0
20723775,0
33541677,0
28756519,0
24039430,0
18493621,0
19353748,0
4853818,0
26060068,0
45035683,0
35325288,0
23758204,0
30588777,0
51594238,0
47293257,0
21335823,0
51660824,0
29810966,0
46305367,0
18296172,0
22685354,0
18174143,0
13713700,0
32804276,0
46758077,0
36843308,0
10889591,0
33551020,0
20827051,0
53653373,0
33579979,0
23575803,0
24323019,0
17885939,0
44187431,0
42388112,0
14925739,0
13335185,0
15286325,0
25767614,0
46355089,0
42985602,0
43954799,0
16842016,0
20137547,0
7370398,0
22045348,0
37617249,0
59901536,0
19394768,0
18889744,0
39593769,0
6901666,0
37393442,0
51303091,0
34521077,0
27460310,0
30857362,0
33350281,0
52171305,0
36224031,0
6028227,0
19703291,0
20820177,0
26029789,0
26261168,0
49507137,0
51469429,0
15049367,0
23176636,0
41301335,0
21468486,0
46729573,0
25708222,0
8980005,0
20947289,0
40572796,0
34471902,0
38937126,0
15810569,0
33670831,0
46021628,0
45493284,0
46476550,0
27922897,0
35312222,0
30609320,0
22085394,0
21749834,0
36093382,0
24369301,0
20966371,0
30242382,0
14928334,0
27427358,0
29012157,0
28633742,0
16004820,0
30055966,0
33122158,0
46925709,0
29396015,0
22915902,0
56894426,0
29503791,0
8969104,0
33533804,0
12288454,0
14175605,0
18153116,0
23951742,0
36772095,0
24435862,0
28651885,0
6626534,0
24746666,0
31676284,0
19711654,0
42999975,0
19419740,0
5059285,0
13986171,0
25827804,0
56525879,0
27761668,0
19962143,0
24422984,0
20482287,0
40836587,0
50814159,0
35053317,0
18457628,0
34716896,0
31453485,0
39385400,0
30875476,0
27599426,0
20483612,0
51153222,0
5345547,0
44712640,0
46878453,0
28675789,0
38178114,0
8858111,0
39256771,0
27209385,0
20143114,0
26135824,0
56519335,0
47881046,0
32688552,0
5200952,0
5683466,0
7479891,0
14986447,0
15962603,0
46320683,0
28461442,0
19012134,0
19807950,0
46704334,0
15653631,0
24005627,0
25592954,0
19433786,0
21093474,0
41280644,0
26180077,0
5387198,0
4948424,0
23437991,0
34175933,0
19252670,0
21512072,0
26040747,0
21171263,0
8130789,0
19352755,0
56425599,0
41405727,0
37072384,0
21311865,0
45478123,0
20821525,0
24074324,0
34166483,0
41900782,0
5888995,0
14191744,0
16386508,0
6451717,0
14809186,0
21894106,0
33255876,0
52960878,0
4642361,0
15391370,0
20027158,0
15357042,0
18583012,0
37909062,0
20836152,0
22552640,0
14464371,0
34305373,0
5012390,0
14695193,0
40006920,0
25872487,0
37033739,0
18995047,0
22871336,0
14929016,0
23266448,0
31590512,0
22159382,0
35873508,0
22954742,0
15978578,0
43432557,0
50195042,0
40452247,0
43855264,0
16555067,0
30334186,0
46396420,0
46490435,0
19689119,0
24709479,0
31714932,0
7971249,0
9101446,0
29695817,0
57118666,0
47406838,0
34882917,0
35522781,0
32827577,0
41296927,0
29074040,0
13791810,0
8608659,0
29598573,0
36950022,0
8985720,0
18433686,0
18608314,0
8785826,0
15799108,0
22654789,0
11454264,0
47136859,0
17828411,0
34369335,0
37648966,0
42807584,0
38862221,0
7427138,0
53797676,0
36795352,0
28922879,0
16216334,0
5880968,0
41287905,0
19318358,0
44088801,0
28452573,0
43882263,0
40645964,0
5586318,0
32894653,0
19066729,0
39375966,0
13749373,0
12458166,0
17862381,0
38848514,0
47429891,0
31609899,0
5811907,0
31102321,0
43133845,0
17305474,0
38327422,0
7063467,0
46078485,0
4589190,0
32998753,0
7153357,0
50791009,0
21862555,0
7749588,0
18645265,0
7661485,0
22484753,0
32917998,0
6766140,0
33562697,0
31772479,0
18291868,0
19234126,0
25839764,0
35463470,0
31698250,0
21909088,0
35618147,0
29699493,0
41848098,0
20068599,0
44758095,0
7700387,0
9150738,0
16798518,0
4850510,0
7070627,0
41639414,0
44235859,0
20019122,0
18287143,0
38977665,0
44212215,0
33405699,0
7909661,0
21026351,0
14950118,0
30902993,0
15175053,0
18737041,0
12996864,0
41597307,0
13034724,0
26977963,0
6446640,0
23924209,0
22650460,0
26703733,0
7226553,0
44027119,0
24858805,0
45961960,0
18068325,0
19101931,0
36878431,0
32839440,0
34072455,0
22205381,0
21202805,0
32395671,0
31615522,0
30140802,0
42707499,0
42132487,0
18390262,0
23940825,0
30836995,0
41268618,0
29094931,0
8448768,0
31463428,0
19321069,0
19331666,0
20152818,0
41691901,0
23204407,0
8131184,0
42442157,0
19361021,0
7399869,0
46173226,0
8866675,0
16104638,0
46974517,0
15532073,0
34422799,0
34996985,0
18498295,0
50579535,0
44369301,0
35259911,0
56891592,0
28514510,0
20483773,0
45118895,0
15079991,0
56254690,0
48306402,0
8667448,0
43765792,0
29627013,0
31576387,0
23758757,0
37514459,0
20650660,0
51572162,0
14480987,0
28927246,0
50384732,0
42584044,0
42509214,0
43942136,0
24179749,0
45637747,0
13564723,0
36536346,0
20033265,0
44324034,0
17056980,0
34410716,0
15905633,0
58023570,0
59595369,0
5796648,0
37645184,0
51328026,0
7668032,0
27402659,0
15804788,0
30951980,0
18386816,0
18983364,0
19514104,0
19922021,0
20906163,0
22344651,0
23025158,0
41155464,0
41779699,0
43399023,0
19665897,0
14216330,0
20588108,0
20228415,0
39334528,0
40265816,0
43339343,0
38928525,0
59579086,0
36411361,0
47687241,0
22429851,0
14892665,0
39222549,0
56323221,0
34158758,0
34234768,0
38282934,0
18120554,0
42782743,0
44529271,0
41358851,0
25819984,0
20718154,0
18432677,0
25576275,0
32931413,0
23212007,0
28892811,0
33521759,0
25664491,0
25413421,0
8872497,0
13491608,0
31996321,0
32378062,0
19519828,0
33133458,0
40243105,0
53712542,0
19294658,0
18732683,0
25137967,0
13842999,0
15165735,0
17776348,0
22263965,0
29184982,0
31704819,0
30041939,0
6873366,0
20010950,0
32587898,0
42932359,0
18953613,0
21418940,0
36224330,0
22035924,0
18111810,0
19538128,0
5617037,0
39555618,0
18654169,0
5884138,0
20910175,0
31117649,0
15792068,0
33778232,0
19085293,0
25902926,0
27724716,0
14151239,0
42598389,0
33394267,0
20685997,0
27651900,0
36281133,0
25405121,0
35827949,0
37535555,0
39169749,0
18277482,0
38108274,0
50051870,0
42217009,0
26233324,0
14834322,0
6088232,0
7005677,0
15937074,0
34798166,0
23408674,0
19550003,0
7482398,0
35304829,0
46227446,0
5554328,0
33662257,0
18213598,0
56524261,0
15041058,0
42587685,0
29051150,0
8619080,0
43014772,0
28116196,0
41213326,0
5196993,0
24255914,0
25613365,0
17607365,0
35480027,0
51681524,0
16427936,0
33815353,0
15538903,0
32932515,0
18484278,0
19428879,0
35288094,0
18228552,0
20128930,0
8776062,0
23424536,0
16122391,0
12293974,0
30699933,0
38527569,0
16816962,0
44276451,0
20232285,0
15353175,0
30285061,0
30093081,0
41605677,0
28406533,0
5684785,0
56493181,0
29884228,0
13355031,0
36725539,0
8593583,0
37362130,0
12502993,0
29556117,0
34263360,0
42716211,0
18058086,0
7558532,0
40261480,0
33452949,0
15306224,0
7482065,0
55672321,0
22035408,0
44735960,0
13631925,0
41282008,0
55786442,0
17636327,0
41326216,0
14765829,0
18479773,0
17908590,0
44740703,0
21207404,0
22754619,0
23668556,0
25302822,0
26586269,0
19492251,0
39984646,0
23875961,0
14903381,0
20543026,0
24241051,0
28458445,0
23989831,0
33607396,0
13796535,0
18038495,0
18604949,0
19846623,0
22709085,0
25339852,0
19003394,0
39238738,0
18896753,0
28705176,0
47383131,0
47807460,0
21199757,0
51246838,0
24713333,0
17498169,0
21829741,0
18549874,0
40454889,0
36740292,0
30874819,0
38348649,0
27281299,0
26045526,0
22676551,0
47915305,0
36340993,0
37217045,0
40555194,0
46609351,0
50430991,0
50534768,0
50649807,0
55860223,0
56509103,0
14871726,0
46061036,0
8828049,0
47909122,0
52105187,0
8323978,0
15786215,0
36971014,0
56489616,0
23792237,0
23439075,0
41269803,0
20679510,0
22351239,0
34865999,0
18361561,0
27735250,0
28532677,0
33877987,0
50748500,0
51938346,0
55179166,0
55732234,0
17821257,0
8144414,0
29542790,0
37557452,0
29128502,0
31124196,0
31791546,0
5163925,0
18787287,0
28398858,0
47425816,0
58020894,0
15035359,0
13751267,0
46717660,0
24072558,0
7895845,0
26923305,0
42950894,0
5265022,0
13644309,0
22220470,0
15053979,0
34232013,0
23206688,0
23792947,0
24068707,0
4776391,0
15208162,0
28431348,0
38992528,0
17841187,0
19060860,0
31222415,0
56772720,0
44409256,0
45539032,0
23917599,0
24013804,0
4655078,0
4913477,0
8502210,0
37355272,0
32809107,0
20298029,0
51087358,0
31332798,0
5999070,0
34796045,0
27270319,0
6305156,0
25058472,0
59484094,0
33155449,0
44156873,0
39299176,0
37469223,0
34713670,0
44450590,0
58372036,0
27460307,0
43868619,0
47020435,0
27840657,0
28243707,0
51241236,0
17264171,0
41164764,0
23436559,0
14606145,0
31171144,0
35474937,0
36441100,0
39604875,0
39705239,0
42701832,0
50736810,0
19674159,0
45806297,0
14484691,0
28615515,0
43225290,0
39537833,0
14278156,0
41130715,0
43790576,0
18146450,0
18873075,0
32817675,0
32734447,0
18394092,0
21192971,0
22124435,0
24977287,0
35440034,0
23509349,0
56309156,0
19991743,0
46438040,0
6331708,0
28687401,0
18993951,0
21459988,0
22236458,0
18786270,0
19033563,0
34140332,0
18950471,0
13114991,0
39411950,0
50501643,0
33380617,0
38699543,0
20555724,0
14903277,0
40748635,0
50293248,0
37902059,0
18534719,0
19795990,0
23821058,0
42203525,0
44655918,0
21779167,0
5184883,0
8187171,0
41120172,0
14796111,0
31978206,0
50114624,0
31266846,0
25748058,0
40344443,0
34540031,0
52224307,0
21583292,0
42360177,0
14820157,0
27191531,0
31554779,0
32020530,0
58552178,0
7049921,0
18394403,0
18603332,0
19675299,0
20192063,0
20497118,0
23483799,0
56854713,0
12698526,0
20979020,0
51030555,0
15867322,0
20140877,0
50386368,0
31668734,0
39887326,0
20054088,0
21980610,0
22853900,0
32393095,0
46348520,0
6562311,0
14989177,0
22908074,0
39488875,0
13300750,0
40444707,0
40850673,0
23609170,0
24213412,0
26126676,0
41101410,0
32496349,0
18594620,0
36206303,0
33950800,0
13727197,0
27503793,0
33815102,0
21313386,0
22536323,0
14389061,0
51135607,0
40284034,0
49859539,0
22483726,0
40770638,0
21593920,0
46777172,0
19428502,0
31170613,0
26127257,0
44212828,0
31823998,0
27392000,0
14986429,0
20765005,0
26756012,0
29185136,0
6809692,0
15277023,0
46214538,0
32151475,0
39533325,0
5936917,0
17526460,0
16923396,0
14803619,0
30327171,0
18191038,0
13262809,0
15656700,0
36563989,0
47791130,0
13991395,0
8340436,0
31200405,0
26081044,0
32767761,0
41265615,0
47887165,0
35533465,0
32748292,0
44213946,0
45629702,0
42606635,0
25678211,0
44604657,0
7147392,0
23350347,0
49981788,0
22490292,0
22548013,0
23231617,0
24508435,0
41628654,0
42471666,0
8464086,0
47329583,0
25196108,0
30256149,0
47043032,0
47905396,0
39528694,0
26131169,0
24847193,0
32070312,0
34589247,0
13351500,0
30094938,0
38593087,0
18889515,0
41244064,0
8993219,0
30810897,0
21848484,0
21225452,0
13362134,0
59466469,0
20734588,0
10309750,0
7569219,0
4772263,0
4881804,0
38185230,0
26702379,0
29351087,0
56710130,0
24901527,0
58192516,0
32256423,0
13661936,0
