numero_de_cliente	foto_mes	pred_acumulada
4656030	202101	4443333
4656171	202101	3052302
4656244	202101	3623287
4656278	202101	823699
4656382	202101	2540182
4656520	202101	530814
4656602	202101	256125
4656655	202101	2053974
4656765	202101	1543531
4656988	202101	4756391
4657258	202101	4462011
4657346	202101	2894306
4657852	202101	2709702
4658110	202101	2352835
4658148	202101	307751
4658154	202101	2559454
4658455	202101	1322333
4658722	202101	1862221
4659213	202101	2988220
4659558	202101	4226494
4659740	202101	2739894
4659841	202101	1783110
4659935	202101	1213893
4660259	202101	1643787
4660658	202101	27136
4661066	202101	3773887
4661584	202101	1952592
4661610	202101	2545255
4661632	202101	4916854
4661738	202101	4307122
4661770	202101	572208
4662005	202101	4942468
4662442	202101	409003
4662524	202101	2320461
4662957	202101	1188469
4663256	202101	599682
4663498	202101	2643611
4663934	202101	1616491
4664227	202101	1715982
4665018	202101	2593435
4665062	202101	3629692
4665565	202101	1560807
4665653	202101	3761224
4665794	202101	233840
4665848	202101	106162
4666712	202101	1907456
4667029	202101	908213
4667038	202101	290179
4667151	202101	2974655
4667362	202101	2555983
4667384	202101	3259676
4667415	202101	2004778
4667745	202101	96076
4667764	202101	1148775
4668750	202101	2765554
4668754	202101	2254328
4669071	202101	918714
4669275	202101	2764394
4669297	202101	1414336
4669627	202101	3608090
4669690	202101	3602392
4669693	202101	2800687
4669718	202101	1678086
4669775	202101	232133
4669897	202101	3991518
4669957	202101	4127566
4670500	202101	1113297
4670598	202101	4664151
4670682	202101	1943696
4670730	202101	3987600
4670840	202101	4158445
4671436	202101	4437592
4671779	202101	195747
4672112	202101	2215489
4672150	202101	623177
4672244	202101	3461628
4672382	202101	4824795
4672432	202101	3334027
4672599	202101	4336327
4672646	202101	12705
4673111	202101	1123382
4673325	202101	3687212
4673676	202101	1541217
4673680	202101	646139
4673796	202101	2796703
4674035	202101	3031133
4674236	202101	828438
4674644	202101	2905133
4675244	202101	893369
4675521	202101	2076421
4675527	202101	2387129
4675549	202101	513608
4675753	202101	3560005
4675832	202101	2420465
4675841	202101	1850816
4675951	202101	173922
4676218	202101	1166591
4676278	202101	1066599
4676281	202101	765101
4676827	202101	279711
4677041	202101	4544318
4677355	202101	3315327
4677591	202101	2670716
4677698	202101	3192074
4677952	202101	988084
4678037	202101	3843814
4678624	202101	4938474
4679020	202101	2061732
4679083	202101	1947347
4679250	202101	4325530
4679265	202101	2796678
4679316	202101	3195480
4679825	202101	3821305
4679919	202101	2611549
4679982	202101	1138244
4680252	202101	1677946
4680465	202101	1768627
4680930	202101	1254707
4681037	202101	2993227
4681185	202101	1447677
4681329	202101	1957897
4681552	202101	4088154
4681895	202101	4647073
4682011	202101	587994
4682737	202101	1158323
4682752	202101	3621103
4682774	202101	4183369
4682919	202101	4563042
4683170	202101	982891
4683261	202101	165325
4683274	202101	3577982
4683390	202101	2486003
4683400	202101	3781789
4683739	202101	3147711
4683871	202101	1150877
4683997	202101	2286251
4684003	202101	238339
4684100	202101	1441233
4684725	202101	1239385
4685134	202101	2681328
4685184	202101	4309016
4685209	202101	1327387
4685278	202101	1763955
4685561	202101	2334781
4685586	202101	626436
4685608	202101	1903122
4685636	202101	3463952
4685966	202101	3010684
4686067	202101	3390931
4686073	202101	1669628
4686513	202101	3039831
4686786	202101	123370
4687506	202101	943069
4687550	202101	4357717
4687902	202101	767285
4688187	202101	2356555
4688231	202101	3340298
4688316	202101	3218309
4688483	202101	4115182
4689111	202101	709892
4689234	202101	455051
4689265	202101	4592443
4689956	202101	1067750
4690079	202101	2399118
4690811	202101	1037712
4691031	202101	288240
4691420	202101	3734930
4691464	202101	4901115
4691533	202101	4695646
4691656	202101	1515346
4691684	202101	1790954
4692136	202101	2024698
4692356	202101	3567433
4692507	202101	2700568
4692746	202101	838897
4693135	202101	4504068
4693242	202101	4948125
4693283	202101	4399481
4693783	202101	1188672
4694219	202101	4423647
4694455	202101	1576803
4694537	202101	1771543
4694596	202101	3619099
4694826	202101	4787646
4695463	202101	2512023
4695473	202101	123588
4695834	202101	3793724
4695881	202101	531069
4695925	202101	4764257
4696139	202101	832783
4696261	202101	3981703
4696362	202101	4312926
4696434	202101	3828807
4696544	202101	4706359
4696623	202101	893309
4696714	202101	3666393
4696865	202101	1739502
4696877	202101	1118729
4697323	202101	2213668
4697483	202101	1780834
4697763	202101	1553410
4698671	202101	1375569
4699419	202101	3254961
4699582	202101	1212413
4699774	202101	4219830
4699799	202101	4797842
4700041	202101	884345
4700122	202101	131446
4700242	202101	1432575
4700499	202101	778459
4700763	202101	2740081
4700804	202101	1067444
4700845	202101	2831769
4701002	202101	899635
4701175	202101	1266141
4701731	202101	221199
4701857	202101	1773569
4702249	202101	4193066
4702299	202101	4129110
4702381	202101	3895552
4702403	202101	3913649
4702654	202101	3466350
4702761	202101	3146364
4703449	202101	1675878
4703961	202101	1341554
4704074	202101	4294742
4704385	202101	2815108
4704605	202101	3315273
4704612	202101	1042808
4704784	202101	25861
4704803	202101	1056026
4704885	202101	762429
4704957	202101	3321625
4704967	202101	3939125
4705064	202101	1931285
4705366	202101	3840726
4705435	202101	3481373
4705454	202101	4503028
4705589	202101	2273065
4705868	202101	2567097
4705909	202101	3773494
4706069	202101	814922
4706132	202101	2994044
4706274	202101	4301472
4706537	202101	1175591
4706603	202101	1084068
4706713	202101	1656703
4707247	202101	2238554
4707697	202101	1586135
4707709	202101	1311355
4707873	202101	2376168
4708856	202101	3692629
4709591	202101	2274961
4709726	202101	1636006
4709729	202101	2355570
4709751	202101	2633571
4709814	202101	4764746
4710135	202101	3280818
4710251	202101	1488287
4710499	202101	2781961
4710710	202101	204274
4710926	202101	3811007
4711102	202101	474513
4711551	202101	4880739
4711828	202101	56563
4712073	202101	618605
4712450	202101	566398
4713430	202101	4003055
4713509	202101	2668140
4713537	202101	3213969
4713644	202101	2825012
4713738	202101	4052059
4714225	202101	542294
4714907	202101	2341649
4715293	202101	2013326
4715909	202101	2710726
4716440	202101	2713718
4716616	202101	3014265
4716663	202101	1016598
4716713	202101	2776933
4716729	202101	1284759
4716905	202101	1328178
4717385	202101	1791537
4717533	202101	1181499
4718067	202101	2379745
4718108	202101	259569
4718130	202101	3142761
4718152	202101	1426695
4718155	202101	1016421
4718284	202101	4399761
4718469	202101	348923
4718824	202101	1889547
4718840	202101	529356
4718846	202101	2701684
4719371	202101	1109133
4719509	202101	3688989
4719632	202101	2706737
4719638	202101	690593
4719943	202101	4756777
4720018	202101	4402975
4720527	202101	3957625
4720835	202101	4427372
4720917	202101	625515
4720920	202101	419261
4721306	202101	1122016
4721378	202101	1970540
4721878	202101	3731638
4721912	202101	3369577
4722063	202101	3590940
4722082	202101	1824112
4722201	202101	4505420
4722368	202101	4442125
4722371	202101	734602
4722516	202101	3297591
4722786	202101	2743000
4723207	202101	3138129
4723336	202101	2954135
4724134	202101	990385
4724228	202101	333144
4724363	202101	3015255
4725070	202101	1441515
4725095	202101	1022132
4725126	202101	2728611
4725428	202101	2715881
4726612	202101	1402451
4726625	202101	1475460
4726628	202101	644338
4726804	202101	675981
4726860	202101	2952243
4727457	202101	496863
4727944	202101	368455
4728428	202101	1893412
4728544	202101	3438669
4728815	202101	2640526
4728877	202101	1618739
4729097	202101	4884299
4729242	202101	239318
4729295	202101	2773995
4729361	202101	4086486
4729757	202101	3754172
4729823	202101	672634
4729905	202101	2653144
4730084	202101	2894606
4730128	202101	2937571
4730137	202101	3122984
4730147	202101	1824065
4730209	202101	3284204
4730728	202101	2409982
4730734	202101	2907348
4731017	202101	636586
4731274	202101	478514
4731281	202101	666495
4731303	202101	701677
4731315	202101	1659646
4731557	202101	4491151
4731576	202101	1262030
4731755	202101	1154488
4732355	202101	2831438
4732402	202101	518246
4732553	202101	1293504
4733040	202101	1819140
4733112	202101	835231
4733423	202101	1255379
4733697	202101	3785809
4734231	202101	2258060
4734287	202101	2394199
4734300	202101	2517497
4734535	202101	928976
4734796	202101	990360
4735236	202101	572257
4735258	202101	3097379
4735299	202101	1219467
4735465	202101	907110
4735654	202101	1885500
4735669	202101	2838603
4735827	202101	512828
4736053	202101	4413488
4736452	202101	1861973
4736637	202101	4814299
4736672	202101	4425989
4736675	202101	4053756
4736725	202101	4269583
4736932	202101	2496522
4737237	202101	2395080
4737400	202101	2362283
4737507	202101	4669541
4737944	202101	3855505
4738019	202101	390818
4738070	202101	1595915
4738220	202101	4793539
4738246	202101	1340463
4738597	202101	3273069
4738733	202101	451342
4738811	202101	3538985
4739295	202101	2269389
4739631	202101	1873355
4740134	202101	4015460
4740300	202101	2389127
4740508	202101	2651205
4740552	202101	1935944
4740630	202101	1667772
4740856	202101	313882
4740878	202101	3700037
4740985	202101	1192145
4741038	202101	409485
4741051	202101	925229
4741274	202101	3489836
4741312	202101	2433748
4741368	202101	2708396
4741629	202101	3261403
4741654	202101	1204532
4741755	202101	1015914
4741909	202101	2822595
4741953	202101	3135935
4742264	202101	633560
4742333	202101	3615454
4742364	202101	973626
4742474	202101	3972587
4742810	202101	2180762
4743080	202101	3611634
4743140	202101	4406599
4743253	202101	2451194
4743341	202101	1155209
4743395	202101	1455187
4743413	202101	3471155
4743555	202101	2312782
4743703	202101	4417246
4743872	202101	1757641
4743888	202101	4784298
4744325	202101	2770697
4744334	202101	2290207
4744372	202101	3561056
4744394	202101	2782240
4744636	202101	765938
4744698	202101	3883699
4744758	202101	3433972
4744818	202101	881567
4744827	202101	3810478
4745009	202101	500803
4745022	202101	3739916
4745374	202101	2493771
4745770	202101	1235324
4745996	202101	1295558
4746096	202101	4053232
4746382	202101	3287167
4746392	202101	1008125
4746455	202101	3539317
4746681	202101	4974152
4747026	202101	367388
4747187	202101	3633306
4747972	202101	3890967
4748424	202101	2834068
4748537	202101	36959
4748842	202101	2971060
4749059	202101	1285133
4749087	202101	1231261
4749288	202101	4767046
4749785	202101	2250773
4749841	202101	4659779
4749851	202101	3133698
4749885	202101	74571
4750206	202101	1165714
4750554	202101	2221511
4750834	202101	1214808
4750912	202101	1241663
4751164	202101	4527818
4751173	202101	1675714
4751233	202101	4437852
4751293	202101	4500257
4751384	202101	1252304
4751575	202101	1894886
4751952	202101	497188
4751971	202101	1969902
4752436	202101	662392
4752515	202101	4559095
4752521	202101	4169439
4752540	202101	4267760
4752590	202101	2740094
4753137	202101	2648766
4753435	202101	2978246
4754045	202101	4178307
4754692	202101	4565447
4754795	202101	4247977
4755147	202101	1108519
4755352	202101	1528095
4755386	202101	3742717
4755675	202101	3280747
4755694	202101	3005789
4755766	202101	1121043
4755854	202101	950664
4756366	202101	1201581
4756596	202101	484224
4756687	202101	1531540
4756750	202101	857882
4756922	202101	3052478
4757193	202101	3864104
4757494	202101	3013729
4757730	202101	2066969
4757840	202101	1338283
4757903	202101	4322100
4758188	202101	4775623
4758364	202101	795161
4758493	202101	1566484
4758647	202101	1874425
4758738	202101	4554738
4758927	202101	2694590
4759367	202101	743348
4759568	202101	3569176
4759605	202101	2674960
4759634	202101	421917
4759681	202101	219953
4759690	202101	1844447
4759756	202101	2419957
4759847	202101	1585022
4759882	202101	904469
4759932	202101	4219878
4759960	202101	816855
4760388	202101	3203855
4760563	202101	2629974
4760906	202101	3369884
4760984	202101	189289
4761028	202101	1552205
4761584	202101	1952243
4761720	202101	2921984
4761751	202101	3587719
4761770	202101	4188583
4762257	202101	921303
4762304	202101	1263298
4762411	202101	3499524
4762508	202101	320784
4762838	202101	2764700
4762904	202101	2798541
4763011	202101	4131324
4763102	202101	1652418
4763152	202101	1677638
4763212	202101	1915833
4763268	202101	4446258
4763413	202101	1259732
4763670	202101	2890673
4764321	202101	1986891
4764380	202101	3808885
4764666	202101	2232469
4764908	202101	508110
4765109	202101	2032980
4765207	202101	2859029
4765577	202101	4528396
4765643	202101	1265201
4765917	202101	4406107
4766061	202101	2745877
4766077	202101	3170973
4766140	202101	764909
4766143	202101	3632918
4766196	202101	765192
4766306	202101	3478618
4766532	202101	2176129
4766567	202101	344757
4766605	202101	748760
4766627	202101	1457605
4766652	202101	3550088
4766664	202101	1570370
4766837	202101	660558
4767019	202101	4507181
4767494	202101	4914117
4767780	202101	1842242
4767927	202101	3264978
4768845	202101	1836264
4768977	202101	2736165
4768992	202101	1039066
4769234	202101	564625
4769649	202101	3822740
4769819	202101	3955671
4769922	202101	1657896
4770287	202101	2576590
4770579	202101	1692943
4770733	202101	4458346
4771088	202101	4068492
4771251	202101	4358147
4771349	202101	2240841
4771361	202101	3333622
4771776	202101	1581114
4771861	202101	1685041
4771883	202101	467338
4772128	202101	3250361
4772212	202101	1811155
4772263	202101	4892625
4772611	202101	2908677
4773032	202101	3424324
4773061	202101	3517266
4773956	202101	1739181
4774119	202101	3500153
4774211	202101	2144816
4774233	202101	1816906
4774368	202101	2332374
4774462	202101	2690923
4774632	202101	2536143
4774927	202101	2745182
4774965	202101	661470
4775191	202101	2365723
4775194	202101	1793733
4775539	202101	2766886
4775734	202101	1155833
4776052	202101	1637776
4776391	202101	4900896
4776482	202101	3350180
4776488	202101	4114472
4776680	202101	897078
4776705	202101	4501830
4776777	202101	2114832
4776959	202101	3160579
4777132	202101	421379
4777208	202101	4314833
4777528	202101	3118210
4777581	202101	4555733
4777638	202101	3087720
4777870	202101	3196810
4777905	202101	121481
4778524	202101	2708570
4778621	202101	188659
4778945	202101	1013022
4778976	202101	4617213
4779099	202101	4485040
4779121	202101	2620357
4779620	202101	335190
4779708	202101	2188242
4779969	202101	1722647
4780076	202101	3842450
4780085	202101	2795233
4780264	202101	889893
4780594	202101	3440593
4780626	202101	3921803
4780780	202101	998831
4780877	202101	3437107
4780934	202101	1924472
4780949	202101	3018442
4780996	202101	531551
4781245	202101	4596922
4781348	202101	4241120
4781722	202101	666507
4781889	202101	2699505
4782316	202101	4053776
4782950	202101	4842067
4783010	202101	3256150
4783079	202101	1536196
4784342	202101	43095
4784405	202101	2008125
4784427	202101	333637
4785008	202101	813083
4785121	202101	4733782
4785124	202101	4573229
4785165	202101	4774295
4785244	202101	1621240
4785580	202101	2088709
4785709	202101	893282
4785772	202101	1215360
4786029	202101	1393463
4786057	202101	2546056
4786227	202101	2992788
4786233	202101	3903927
4786281	202101	3928587
4786346	202101	1814795
4786526	202101	3048112
4786786	202101	159410
4786896	202101	3647767
4787148	202101	3390725
4787276	202101	3670758
4787468	202101	3235791
4787773	202101	4005767
4788191	202101	1621706
4788206	202101	2389762
4788247	202101	2162930
4788429	202101	1834453
4788568	202101	4139124
4788706	202101	1941857
4788979	202101	1306725
4789240	202101	1704109
4789454	202101	4120306
4789831	202101	3532181
4789900	202101	254096
4790380	202101	1183267
4790685	202101	4303729
4791376	202101	3462510
4791382	202101	993668
4791675	202101	2693143
4791866	202101	2178133
4792353	202101	3451936
4792699	202101	262107
4792900	202101	275654
4792928	202101	2500328
4793000	202101	4112404
4793051	202101	4517366
4793255	202101	2033313
4793337	202101	2158999
4793748	202101	2260341
4793940	202101	2928081
4794043	202101	4685736
4794081	202101	4941399
4794138	202101	1580631
4794559	202101	3350879
4794590	202101	3803533
4794741	202101	4422547
4794788	202101	1789179
4795061	202101	3470632
4795470	202101	147188
4795862	202101	4588800
4796227	202101	4236302
4796378	202101	1772711
4796528	202101	1321013
4796594	202101	3089413
4796736	202101	2684124
4797163	202101	2763589
4797260	202101	826675
4797933	202101	3640243
4797952	202101	3011306
4797964	202101	3414619
4798127	202101	2870020
4798178	202101	2041945
4798492	202101	509706
4798561	202101	68177
4799928	202101	3227196
4800016	202101	3642404
4800556	202101	2685600
4800814	202101	734853
4800829	202101	2088148
4801825	202101	1586072
4801831	202101	4325771
4802171	202101	4398684
4802391	202101	835541
4802868	202101	673144
4803207	202101	1194611
4803239	202101	3523202
4803355	202101	3453074
4804241	202101	4309828
4804326	202101	4078105
4804367	202101	1271758
4804451	202101	71930
4804605	202101	4718951
4804719	202101	173513
4804986	202101	2076172
4805171	202101	1522991
4805262	202101	1796689
4805821	202101	1940550
4805963	202101	900079
4806035	202101	2246318
4806135	202101	316285
4806490	202101	4541276
4806682	202101	2471196
4806713	202101	3189177
4806770	202101	234424
4806842	202101	4029476
4806946	202101	3558282
4807056	202101	1134438
4807182	202101	3099250
4807254	202101	3281013
4807650	202101	3661202
4807700	202101	4435587
4807747	202101	1666591
4807854	202101	1921515
4807976	202101	2520523
4808256	202101	3721225
4808451	202101	796257
4808806	202101	3027342
4808922	202101	215711
4808953	202101	1332715
4809164	202101	4062915
4809258	202101	391076
4809387	202101	1027191
4809547	202101	106160
4809607	202101	1956816
4809839	202101	4735509
4809849	202101	2268214
4809937	202101	3669829
4809943	202101	291954
4809965	202101	1710458
4810106	202101	1392882
4810399	202101	306591
4810832	202101	2556454
4810854	202101	3172036
4810945	202101	4412451
4811021	202101	3612358
4811200	202101	2095024
4811209	202101	1363706
4811621	202101	715878
4812318	202101	3800120
4812708	202101	3823691
4813345	202101	4317326
4814668	202101	2535826
4814706	202101	3689746
4814734	202101	1565825
4814809	202101	3243220
4814847	202101	4396873
4815871	202101	4444950
4817166	202101	3603265
4817788	202101	1467205
4817800	202101	4578488
4817957	202101	4751341
4818278	202101	1112955
4818557	202101	3279687
4818953	202101	1060386
4819220	202101	3704780
4819236	202101	492251
4819553	202101	2666206
4820093	202101	1080925
4820301	202101	647796
4820307	202101	4547091
4820326	202101	2449928
4820398	202101	4148840
4820574	202101	2932061
4820876	202101	2486307
4820970	202101	555791
4820989	202101	2143227
4821388	202101	368934
4821451	202101	4382580
4821840	202101	3010398
4821897	202101	794160
4821988	202101	1879902
4822208	202101	3938336
4822594	202101	3793812
4823169	202101	875087
4823386	202101	1348840
4824152	202101	1144264
4824272	202101	1599651
4824288	202101	4249761
4824602	202101	3856783
4824655	202101	4639290
4824696	202101	3614141
4825510	202101	1476583
4825642	202101	263095
4825883	202101	4766349
4826188	202101	3097478
4826238	202101	1588413
4826245	202101	2812986
4826377	202101	3007940
4826436	202101	4273211
4826446	202101	1969303
4826483	202101	1951831
4826584	202101	2981953
4826769	202101	1294833
